Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR2978863	(1.0, 61.045428339584404)	(2.0, 13.977443709088092)	(3.0, 5.384969997127764)	(4.0, 2.8950414832343245)	(5.0, 1.9867107173265353)	(6.0, 1.4438016312106494)	(7.0, 1.1042651920794173)	(8.0, 0.9327479226769492)	(9.0, 0.7540102468311805)	('>10', 6.7977451640202595)	('>50', 1.0587419083406842)	('>100', 0.8298471395932489)	('>500', 0.26868708435209465)	('>1k', 1.1442613299221571)	('>5k', 0.37629813461224915)	('>10k+', 0.0)
SRR2978864	(1.0, 61.60280061664562)	(2.0, 13.276100455414669)	(3.0, 5.155607096200301)	(4.0, 2.8870755392272467)	(5.0, 1.9209331527598474)	(6.0, 1.4304560077335664)	(7.0, 1.0761775362125914)	(8.0, 0.8460343511576431)	(9.0, 0.6973374330644405)	('>10', 6.94645447640391)	('>50', 1.1518007486471074)	('>100', 0.7424894502099518)	('>500', 0.3245741944268589)	('>1k', 1.4779780713183337)	('>5k', 0.4641808705778874)	('>10k+', 0.0)
SRR2978865	(1.0, 59.17540437004989)	(2.0, 13.301736856932363)	(3.0, 5.185420924048828)	(4.0, 3.006333282615602)	(5.0, 2.051152392761407)	(6.0, 1.4636384882764248)	(7.0, 1.1749258668590916)	(8.0, 0.9072848163705085)	(9.0, 0.8078031166276117)	('>10', 7.655533218331209)	('>50', 1.10056942820571)	('>100', 0.9620317037530884)	('>500', 0.3649309423834782)	('>1k', 1.8523126359717177)	('>5k', 0.32549279141712334)	('>10k+', 0.6654291653959507)
SRR2978866	(1.0, 60.4348577211741)	(2.0, 13.748109847154714)	(3.0, 5.502307036645295)	(4.0, 3.115978802815985)	(5.0, 2.008258545749311)	(6.0, 1.4064235666858724)	(7.0, 0.9988136769397332)	(8.0, 0.8681470967534084)	(9.0, 0.719520015122054)	('>10', 7.146651775286067)	('>50', 1.4989580127916808)	('>100', 1.351929181566786)	('>500', 0.3386607496330333)	('>1k', 0.6297527985838585)	('>5k', 0.2316311730980652)	('>10k+', 0.0)
SRR2978867	(1.0, 57.30725897932552)	(2.0, 14.239204980214323)	(3.0, 6.061484483965269)	(4.0, 3.3280060381134735)	(5.0, 2.312349788857057)	(6.0, 1.5825591598223598)	(7.0, 1.2517670901364966)	(8.0, 0.9793644204297027)	(9.0, 0.7621638854203621)	('>10', 7.323007138728059)	('>50', 1.3262291895803882)	('>100', 1.0056812888851396)	('>500', 0.3534066306097839)	('>1k', 1.4151438170936448)	('>5k', 0.24264412083059772)	('>10k+', 0.5097289879878873)
SRR2978868	(1.0, 56.34226786474718)	(2.0, 14.206153537943718)	(3.0, 5.925862326938239)	(4.0, 3.308991954193883)	(5.0, 2.3117007424753337)	(6.0, 1.5930586156749298)	(7.0, 1.1711638931504842)	(8.0, 0.9927727622920997)	(9.0, 0.8329558406160515)	('>10', 7.238555079424416)	('>50', 1.1767752064262484)	('>100', 0.9858195616162061)	('>500', 0.3305529256386845)	('>1k', 1.9520420078128142)	('>5k', 0.8690362397099787)	('>10k+', 0.7622914413397853)
SRR2978869	(1.0, 58.50890294592165)	(2.0, 14.163546019025276)	(3.0, 5.746356321555337)	(4.0, 3.1585786677280376)	(5.0, 2.045556832053277)	(6.0, 1.5438053955157218)	(7.0, 1.1641281543096618)	(8.0, 0.9023799062192124)	(9.0, 0.7710823596802511)	('>10', 6.855702896996496)	('>50', 1.0818061058708945)	('>100', 0.8770194631015727)	('>500', 0.24582223293261085)	('>1k', 1.7201344191093124)	('>5k', 0.5549636583552642)	('>10k+', 0.6602146216253278)
SRR2978870	(1.0, 58.26322831736811)	(2.0, 13.922796460258951)	(3.0, 5.486876013255482)	(4.0, 3.1522131543853913)	(5.0, 2.107437031326643)	(6.0, 1.4392601336279078)	(7.0, 1.1242513218295729)	(8.0, 0.9539636159970838)	(9.0, 0.7610148473644434)	('>10', 7.300051911583358)	('>50', 1.204462590953637)	('>100', 0.9020970462273068)	('>500', 0.19283885753228297)	('>1k', 1.7322910094624666)	('>5k', 0.7837768595208735)	('>10k+', 0.6734408293065771)
SRR2978871	(1.0, 61.78811385397238)	(2.0, 12.323132046822808)	(3.0, 4.662717630666896)	(4.0, 2.484783659423271)	(5.0, 1.7547626085697514)	(6.0, 1.2339799965808842)	(7.0, 0.9662569747459415)	(8.0, 0.8031340020764345)	(9.0, 0.6965782047059084)	('>10', 7.432118401382466)	('>50', 1.6923264897638057)	('>100', 1.469205955597521)	('>500', 0.2606538887402222)	('>1k', 1.6101740224633372)	('>5k', 0.25075374103821496)	('>10k+', 0.5713085234501782)
SRR2978872	(1.0, 61.379751499352565)	(2.0, 14.277808088721406)	(3.0, 5.348787922129874)	(4.0, 2.898489941582528)	(5.0, 1.7785585170954705)	(6.0, 1.204853825057024)	(7.0, 0.9507624755945681)	(8.0, 0.7374912765830607)	(9.0, 0.6106507800693424)	('>10', 6.76219149300182)	('>50', 1.647532707881479)	('>100', 1.5611067901862512)	('>500', 0.27539477828098863)	('>1k', 0.5666199044637171)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978873	(1.0, 60.542275940107814)	(2.0, 12.755175036109584)	(3.0, 4.609535073926672)	(4.0, 2.546375701272132)	(5.0, 1.5702938116311578)	(6.0, 1.2301925506313094)	(7.0, 0.895453191882817)	(8.0, 0.7503809659898097)	(9.0, 0.6530929734520704)	('>10', 7.110091172800452)	('>50', 1.8758633783974181)	('>100', 1.5083039145714674)	('>500', 0.2422236162399847)	('>1k', 2.0265363332567756)	('>5k', 0.906029914477036)	('>10k+', 0.7781764252535324)
SRR2978874	(1.0, 59.432179332000565)	(2.0, 13.058748850325303)	(3.0, 4.7921372448214274)	(4.0, 2.327760835277765)	(5.0, 1.415451875014149)	(6.0, 0.9446587941268095)	(7.0, 0.7267557680933581)	(8.0, 0.5906120165880535)	(9.0, 0.515733484807126)	('>10', 6.063167631909541)	('>50', 1.790340499754143)	('>100', 2.037867889299019)	('>500', 0.25670548414292177)	('>1k', 1.875584379086113)	('>5k', 1.4166515722264132)	('>10k+', 2.7556443425272366)
SRR2978875	(1.0, 53.671928394668356)	(2.0, 13.429841363058195)	(3.0, 5.321188871900357)	(4.0, 2.969587783556373)	(5.0, 1.9215463247352036)	(6.0, 1.4461844264368284)	(7.0, 1.0976618052133238)	(8.0, 0.9028756403988998)	(9.0, 0.7300890546959098)	('>10', 7.472305539105517)	('>50', 1.6008889116886484)	('>100', 1.6081356321849305)	('>500', 0.5112323078942032)	('>1k', 2.2754801361512635)	('>5k', 1.8238117509041873)	('>10k+', 3.217242057407825)
SRR2978876	(1.0, 61.17111410028699)	(2.0, 13.434784241925446)	(3.0, 5.257115160984607)	(4.0, 3.116060905120669)	(5.0, 1.9880659747792864)	(6.0, 1.561062804145568)	(7.0, 1.1759253387863289)	(8.0, 0.9448059107157316)	(9.0, 0.7428396047371868)	('>10', 6.371194248418038)	('>50', 0.76746866773936)	('>100', 0.860043141173865)	('>500', 0.34296514598503036)	('>1k', 1.7173988262188042)	('>5k', 0.549155928983033)	('>10k+', 0.0)
SRR2978877	(1.0, 63.20395019553653)	(2.0, 11.687242630843127)	(3.0, 4.587753687851977)	(4.0, 2.6959571106004874)	(5.0, 1.871325168430803)	(6.0, 1.29527963448706)	(7.0, 1.030155747175108)	(8.0, 0.8926352514374915)	(9.0, 0.7545712753573044)	('>10', 6.933361726897173)	('>50', 0.943212298686265)	('>100', 0.8323586301645841)	('>500', 0.38362306818090963)	('>1k', 1.9034826595355154)	('>5k', 0.3239757927207958)	('>10k+', 0.6611151220948581)
SRR2978878	(1.0, 51.273227486508354)	(2.0, 15.31450046020724)	(3.0, 6.306653172842069)	(4.0, 3.483525404523544)	(5.0, 2.1742595666806923)	(6.0, 1.5067825291785055)	(7.0, 1.0852988842375995)	(8.0, 0.8121038219211315)	(9.0, 0.7205342242581952)	('>10', 7.3980686154686515)	('>50', 1.9854005128044292)	('>100', 2.4445730349121053)	('>500', 0.535170996650668)	('>1k', 1.991920658896472)	('>5k', 1.5464643883844114)	('>10k+', 1.4215162425259142)
SRR2978879	(1.0, 64.41655459885638)	(2.0, 12.659303468773686)	(3.0, 4.718869345377256)	(4.0, 2.5812538143753576)	(5.0, 1.631767332225853)	(6.0, 1.2935285322181518)	(7.0, 0.9627153237803088)	(8.0, 0.7828035807232445)	(9.0, 0.6394923190687245)	('>10', 6.356715018563965)	('>50', 0.9854150712376356)	('>100', 0.7055320614187565)	('>500', 0.2847445137529223)	('>1k', 1.527335118697837)	('>5k', 0.45396990092992595)	('>10k+', 0.0)
SRR2978880	(1.0, 55.1118654616587)	(2.0, 14.507851803986844)	(3.0, 6.367667205587576)	(4.0, 3.848431304906526)	(5.0, 2.4174539449779635)	(6.0, 1.783220946873573)	(7.0, 1.2974948775442186)	(8.0, 1.0850903927075597)	(9.0, 0.84421997635634)	('>10', 7.678107788524009)	('>50', 1.2898606845590128)	('>100', 1.1022453962255907)	('>500', 0.34403886241937204)	('>1k', 1.5107937352589154)	('>5k', 0.2600612444909072)	('>10k+', 0.5515963739229273)
SRR2978881	(1.0, 49.4208869005256)	(2.0, 14.149551559388538)	(3.0, 6.596204141025029)	(4.0, 4.176446585849536)	(5.0, 2.706346430186311)	(6.0, 2.002224640554001)	(7.0, 1.465384991906639)	(8.0, 1.212097537023206)	(9.0, 0.9901178817006405)	('>10', 8.927652636550102)	('>50', 1.4702420234399813)	('>100', 1.2039645626320892)	('>500', 0.3781056897747067)	('>1k', 1.9209664938245483)	('>5k', 1.280952906314409)	('>10k+', 2.0988550193046867)
SRR2978882	(1.0, 51.09437418054159)	(2.0, 15.561455486383197)	(3.0, 7.356477710775635)	(4.0, 4.2712154434759135)	(5.0, 2.7982602940585757)	(6.0, 2.0173434397341223)	(7.0, 1.4856430317304912)	(8.0, 1.168457760637608)	(9.0, 0.9231789231827894)	('>10', 8.113950352336055)	('>50', 1.6357381578919787)	('>100', 1.5554235817412512)	('>500', 0.41187034950746265)	('>1k', 1.0352880859693836)	('>5k', 0.18170362325176934)	('>10k+', 0.3896195787822278)
SRR2978883	(1.0, 49.78605600848378)	(2.0, 14.772478769278779)	(3.0, 7.192981338220203)	(4.0, 4.264925976848268)	(5.0, 2.7011266603428776)	(6.0, 1.9117773682048687)	(7.0, 1.4929827692138724)	(8.0, 1.102815762147473)	(9.0, 0.9316515107953443)	('>10', 8.54693263471562)	('>50', 1.919387177392155)	('>100', 1.958268342639629)	('>500', 0.4813333807230119)	('>1k', 1.5627081576822202)	('>5k', 0.7389607651284703)	('>10k+', 0.6356133781833936)
SRR2978884	(1.0, 46.617623319808494)	(2.0, 16.44537009473889)	(3.0, 8.02107607156133)	(4.0, 4.6434623252941645)	(5.0, 3.010354821590494)	(6.0, 2.09976715419425)	(7.0, 1.4818826514560066)	(8.0, 1.151929552082261)	(9.0, 0.9191097393130507)	('>10', 7.862220249869669)	('>50', 1.642040524075878)	('>100', 1.6447655462773196)	('>500', 0.6365783768538877)	('>1k', 1.4998273919913279)	('>5k', 1.0996311303667723)	('>10k+', 1.2243610505262195)
SRR2978885	(1.0, 45.62394554907498)	(2.0, 15.740599048912351)	(3.0, 7.86133951370345)	(4.0, 4.6805458224075505)	(5.0, 3.1777444920696825)	(6.0, 2.234717721583415)	(7.0, 1.6912094656130008)	(8.0, 1.3191095545620362)	(9.0, 1.1382792455943522)	('>10', 9.960870918930913)	('>50', 1.968825820457196)	('>100', 2.0704317273264645)	('>500', 0.35999691055254573)	('>1k', 1.321382779122925)	('>5k', 0.3819180428352102)	('>10k+', 0.4690833872539101)
SRR2978886	(1.0, 54.082806844415074)	(2.0, 14.945682445996866)	(3.0, 6.586164030911107)	(4.0, 3.5107018524460334)	(5.0, 2.2890927873315117)	(6.0, 1.5853315758087567)	(7.0, 1.1822419702443683)	(8.0, 0.8803056375355032)	(9.0, 0.7207695248644133)	('>10', 6.4984501208165595)	('>50', 1.3816677007365967)	('>100', 1.3762021880996844)	('>500', 0.45150266605451395)	('>1k', 1.940012371228653)	('>5k', 1.112730013724791)	('>10k+', 1.456338269785465)
SRR2978887	(1.0, 65.57770058145117)	(2.0, 14.366699234081452)	(3.0, 5.085424679440652)	(4.0, 2.4963708066592494)	(5.0, 1.3702344255233556)	(6.0, 1.031764862732)	(7.0, 0.7045944369868605)	(8.0, 0.5606608967059408)	(9.0, 0.43874113713574775)	('>10', 4.257757319209694)	('>50', 0.743392441440987)	('>100', 0.9348426583880114)	('>500', 0.4065031356373566)	('>1k', 1.2928116974856787)	('>5k', 0.24558873435230438)	('>10k+', 0.4869129527694926)
SRR2978888	(1.0, 58.478900546380316)	(2.0, 14.047157584535958)	(3.0, 5.614779323274571)	(4.0, 3.11266054422317)	(5.0, 1.9775058625212294)	(6.0, 1.3960800121166623)	(7.0, 1.106912344554118)	(8.0, 0.8808865085028067)	(9.0, 0.7279051796979146)	('>10', 6.685481210687412)	('>50', 1.0591207444058817)	('>100', 0.9937672939860037)	('>500', 0.2825359427116935)	('>1k', 2.2196727091581767)	('>5k', 0.6298323056859718)	('>10k+', 0.7868018875580702)
SRR2978889	(1.0, 54.22416629899322)	(2.0, 13.754065397124812)	(3.0, 6.21174737747872)	(4.0, 3.724265168724661)	(5.0, 2.54484734028774)	(6.0, 1.9021818235950296)	(7.0, 1.3671125280382466)	(8.0, 1.1160703153086893)	(9.0, 0.8787498164947742)	('>10', 8.509613798947642)	('>50', 1.8477341433205414)	('>100', 1.6082428197283494)	('>500', 0.31321523384930794)	('>1k', 1.3081540899634818)	('>5k', 0.22248208181851722)	('>10k+', 0.46735176632619596)
SRR2978890	(1.0, 44.46062332097165)	(2.0, 16.0885046699297)	(3.0, 7.86908039028141)	(4.0, 4.53531754193042)	(5.0, 2.657328905130842)	(6.0, 1.8957214184080844)	(7.0, 1.2454381440836222)	(8.0, 0.9134345990506831)	(9.0, 0.7074631812985749)	('>10', 4.941693271269629)	('>50', 1.939082757318178)	('>100', 3.657119326220959)	('>500', 1.0665943835278917)	('>1k', 2.908126520608737)	('>5k', 1.9716915178440917)	('>10k+', 3.142780052125575)
SRR2978891	(1.0, 48.19018015025736)	(2.0, 14.818473902649213)	(3.0, 7.029180581966199)	(4.0, 4.2549022497539735)	(5.0, 2.9276466406615955)	(6.0, 2.0069796371820465)	(7.0, 1.585128185803996)	(8.0, 1.2083609894844258)	(9.0, 1.022020245651835)	('>10', 9.380190683539452)	('>50', 1.6753664965427244)	('>100', 1.2485755209751683)	('>500', 0.2823679000531684)	('>1k', 1.6118173892282164)	('>5k', 1.0613051695426607)	('>10k+', 1.6975042567079335)
SRR2978892	(1.0, 75.4949739191764)	(2.0, 10.404829644304927)	(3.0, 3.457402044725909)	(4.0, 1.8478059390406987)	(5.0, 1.1301725237067395)	(6.0, 0.8121988947211617)	(7.0, 0.595237242224215)	(8.0, 0.46189009920440766)	(9.0, 0.35104895869544717)	('>10', 3.0803253531556147)	('>50', 0.5139757682666332)	('>100', 0.9716768173799852)	('>500', 0.31889007520192564)	('>1k', 0.5595727201959582)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978893	(1.0, 43.91427484684098)	(2.0, 16.198300643510784)	(3.0, 8.312095722207937)	(4.0, 5.068166872488974)	(5.0, 3.4453690666968377)	(6.0, 2.4303529037951552)	(7.0, 1.8665799223819164)	(8.0, 1.420037503769395)	(9.0, 1.1430274412401191)	('>10', 10.793212229457486)	('>50', 2.162598079787152)	('>100', 2.1643055260872415)	('>500', 0.38348163147345815)	('>1k', 0.5685721174585405)	('>5k', 0.12962549280405905)	('>10k+', 0.0)
SRR2978894	(1.0, 42.500765497013276)	(2.0, 16.326800819346175)	(3.0, 8.097864413503395)	(4.0, 5.104564367715106)	(5.0, 3.2646612479199555)	(6.0, 2.325369640945643)	(7.0, 1.6814813580978534)	(8.0, 1.4029758129171728)	(9.0, 1.1959097514484502)	('>10', 10.45666552189134)	('>50', 2.2169701095043166)	('>100', 1.8909355817973423)	('>500', 0.4782514369023421)	('>1k', 1.2753534662279442)	('>5k', 0.8440004523522748)	('>10k+', 0.9374305224174033)
SRR2978895	(1.0, 49.625561191757036)	(2.0, 17.705001674946608)	(3.0, 9.541772412675577)	(4.0, 5.642142585545245)	(5.0, 3.5997808388440173)	(6.0, 2.387448123994589)	(7.0, 1.7440384867468923)	(8.0, 1.3531199739351731)	(9.0, 1.0296824645002383)	('>10', 5.382753243831171)	('>50', 0.6622647671878091)	('>100', 0.9660646819604738)	('>500', 0.10380624047091054)	('>1k', 0.2565633136042505)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978896	(1.0, 47.04942077535849)	(2.0, 15.081752522352815)	(3.0, 7.447885313459232)	(4.0, 4.39962739088095)	(5.0, 3.007620765759252)	(6.0, 2.2124520222563384)	(7.0, 1.7213690573801523)	(8.0, 1.4221921393439825)	(9.0, 1.0988288729426416)	('>10', 10.24346002475177)	('>50', 1.8262758480552403)	('>100', 1.3193030154123973)	('>500', 0.4614973677503893)	('>1k', 1.4278657895092977)	('>5k', 0.6843216892409527)	('>10k+', 0.5961274055461828)
SRR2978897	(1.0, 59.023561316863805)	(2.0, 12.47567632873843)	(3.0, 5.056151634757925)	(4.0, 2.825590215095889)	(5.0, 2.024664329505556)	(6.0, 1.5354153048626287)	(7.0, 1.1962866068185334)	(8.0, 1.0292188813768945)	(9.0, 0.8994552275570528)	('>10', 9.85294687385278)	('>50', 2.1682730116674365)	('>100', 1.3967049946024226)	('>500', 0.24365363774983867)	('>1k', 0.2724016365507297)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978898	(1.0, 59.845649404133425)	(2.0, 14.405201357154157)	(3.0, 5.793478372197322)	(4.0, 3.188501725521757)	(5.0, 2.076172538458752)	(6.0, 1.4825868318207458)	(7.0, 1.1670490474402688)	(8.0, 0.8994417299522606)	(9.0, 0.7990111444799556)	('>10', 6.790796635030831)	('>50', 1.0536958299859123)	('>100', 0.8959614953720569)	('>500', 0.2339920514925934)	('>1k', 1.0286547900476717)	('>5k', 0.33980704691228497)	('>10k+', 0.0)
SRR2978899	(1.0, 49.38524224455298)	(2.0, 15.98455667829045)	(3.0, 7.891487773030042)	(4.0, 4.8447609479402205)	(5.0, 3.256399924904966)	(6.0, 2.1879099010063476)	(7.0, 1.7125924502477932)	(8.0, 1.2593133637355296)	(9.0, 0.9514229644876832)	('>10', 8.710116302416973)	('>50', 1.65586289076569)	('>100', 1.3984251573299211)	('>500', 0.35633734423713426)	('>1k', 0.4055720570542125)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978900	(1.0, 45.54134403340981)	(2.0, 16.417570526593302)	(3.0, 7.936615015235871)	(4.0, 4.503574224771878)	(5.0, 2.9148616775323704)	(6.0, 2.0922297193936874)	(7.0, 1.4188479818538182)	(8.0, 1.0529634722856924)	(9.0, 0.8877005512133199)	('>10', 7.403602319971661)	('>50', 2.574903281119422)	('>100', 4.091956439393341)	('>500', 0.9935201194307938)	('>1k', 1.8991153451915783)	('>5k', 0.27119529260345343)	('>10k+', 0.0)
SRR2978901	(1.0, 55.417509459204695)	(2.0, 15.36823590098971)	(3.0, 6.501928568048182)	(4.0, 3.557418755353453)	(5.0, 2.264089439689361)	(6.0, 1.6772783258360002)	(7.0, 1.227867867523359)	(8.0, 1.0248883800134363)	(9.0, 0.8113302223241116)	('>10', 7.6331036302125845)	('>50', 1.577099256431253)	('>100', 1.608063541324964)	('>500', 0.6000882028770816)	('>1k', 0.7310984501718679)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978902	(1.0, 60.99321051971649)	(2.0, 14.88470139843183)	(3.0, 5.621523054643763)	(4.0, 3.1593519863372515)	(5.0, 2.059196825980756)	(6.0, 1.424952855193525)	(7.0, 1.0548464314046642)	(8.0, 0.8921478633764452)	(9.0, 0.7101244478563506)	('>10', 6.410426695318751)	('>50', 1.183837725608769)	('>100', 1.0674423694420323)	('>500', 0.26739984516228316)	('>1k', 0.27083798152710065)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978903	(1.0, 51.65146312237094)	(2.0, 15.278815780084335)	(3.0, 6.7718875184802085)	(4.0, 4.02269462061958)	(5.0, 2.6312465327723737)	(6.0, 1.9380727345842224)	(7.0, 1.4455527811975697)	(8.0, 1.1947255611541854)	(9.0, 0.8846964616011798)	('>10', 8.805021689871904)	('>50', 1.6058282567787878)	('>100', 1.7060703953156886)	('>500', 0.5861662456726264)	('>1k', 1.1690180227436775)	('>5k', 0.3087402767527101)	('>10k+', 0.0)
SRR2978904	(1.0, 52.322144809101005)	(2.0, 15.383444551437893)	(3.0, 6.823706748426658)	(4.0, 3.839726104085529)	(5.0, 2.620236407797901)	(6.0, 1.9173045751909719)	(7.0, 1.4443175470873486)	(8.0, 1.1285611007743264)	(9.0, 0.9082842554321969)	('>10', 9.153126599863839)	('>50', 1.7540140377923001)	('>100', 1.7820936107150496)	('>500', 0.37766394739241055)	('>1k', 0.5453757049025532)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978905	(1.0, 59.90256280186056)	(2.0, 14.334934067325248)	(3.0, 5.427601633853049)	(4.0, 2.720778188352141)	(5.0, 1.7212294570880224)	(6.0, 1.2124301422905113)	(7.0, 0.8770080791572121)	(8.0, 0.7146299388466274)	(9.0, 0.6041849333090719)	('>10', 5.747120638409551)	('>50', 1.222153950770782)	('>100', 1.6289304427793374)	('>500', 0.3929455835309046)	('>1k', 2.183925617681886)	('>5k', 0.5770316328475165)	('>10k+', 0.7325328918975739)
SRR2978906	(1.0, 48.519026727897305)	(2.0, 15.158582331280298)	(3.0, 7.136747650341885)	(4.0, 4.193105046222343)	(5.0, 2.812546338599528)	(6.0, 2.010705737702582)	(7.0, 1.5769448687586805)	(8.0, 1.2848772271709015)	(9.0, 1.0698426081480792)	('>10', 10.243861530051365)	('>50', 2.1167291548454212)	('>100', 2.6779728947858055)	('>500', 0.45449625677749267)	('>1k', 0.7445616274182276)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978907	(1.0, 55.80665396876531)	(2.0, 14.536363054827689)	(3.0, 5.803703715436981)	(4.0, 3.209109972169291)	(5.0, 1.9512896301623992)	(6.0, 1.449725381693867)	(7.0, 1.0233056898025439)	(8.0, 0.8329875713208923)	(9.0, 0.8004300660219541)	('>10', 8.479416324550728)	('>50', 2.542339105258577)	('>100', 2.70467172336595)	('>500', 0.524613587287801)	('>1k', 0.33539020933602204)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978908	(1.0, 61.586844648746705)	(2.0, 14.037631882845547)	(3.0, 5.690845502650638)	(4.0, 3.08411720222197)	(5.0, 2.179842839392223)	(6.0, 1.5134064672517382)	(7.0, 1.1203155481889233)	(8.0, 0.9412573998185689)	(9.0, 0.7604477216920573)	('>10', 6.504200433781437)	('>50', 0.9926253687314011)	('>100', 0.9524019749772307)	('>500', 0.29516562706277405)	('>1k', 0.3408973826387244)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978909	(1.0, 61.19112081443742)	(2.0, 14.3744079794411)	(3.0, 5.214199246493978)	(4.0, 2.632096035304459)	(5.0, 1.6323181057591407)	(6.0, 1.1236525328296028)	(7.0, 0.8531998789639084)	(8.0, 0.6951009043641041)	(9.0, 0.5547405164025275)	('>10', 6.2621287413777305)	('>50', 1.5936883871723513)	('>100', 1.499270702169178)	('>500', 0.5513339177775644)	('>1k', 1.3836406058267137)	('>5k', 0.43910163168024463)	('>10k+', 0.0)
SRR2978910	(1.0, 57.49303115767857)	(2.0, 16.07450577508146)	(3.0, 6.813194727232186)	(4.0, 3.649125947198887)	(5.0, 2.1936458392516243)	(6.0, 1.586380116444568)	(7.0, 1.135118245337967)	(8.0, 0.8396245866870936)	(9.0, 0.7112735428369131)	('>10', 6.58159241255132)	('>50', 1.3018011318274219)	('>100', 1.244608140105729)	('>500', 0.2545606254866412)	('>1k', 0.1215377522796232)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978911	(1.0, 47.82624160414029)	(2.0, 17.029187505546638)	(3.0, 7.949161032295772)	(4.0, 4.476625531295666)	(5.0, 2.891436807130502)	(6.0, 2.0199752412343193)	(7.0, 1.468041432755205)	(8.0, 1.144611531717055)	(9.0, 0.9810782739777418)	('>10', 8.71783611245089)	('>50', 1.9287260663533412)	('>100', 2.502556321615217)	('>500', 0.5694924813809045)	('>1k', 0.49503005810644424)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978912	(1.0, 45.845377252507376)	(2.0, 16.487631282189717)	(3.0, 8.110072847597172)	(4.0, 4.8358960040897)	(5.0, 3.212329105010213)	(6.0, 2.2384746213944084)	(7.0, 1.8203125860078349)	(8.0, 1.2909947183700503)	(9.0, 1.1134515094467268)	('>10', 9.95509132296964)	('>50', 1.9773322411134036)	('>100', 2.4071495965185497)	('>500', 0.29462462038352494)	('>1k', 0.41126229240168855)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978913	(1.0, 54.558900063047666)	(2.0, 15.874359086825132)	(3.0, 6.981380705808575)	(4.0, 3.73291868675235)	(5.0, 2.342425113541848)	(6.0, 1.7149474638429154)	(7.0, 1.2262808634462445)	(8.0, 0.9685140681151333)	(9.0, 0.7716362244214764)	('>10', 7.359930554193067)	('>50', 1.6216339798457984)	('>100', 1.767094259056227)	('>500', 0.5037164089304362)	('>1k', 0.5762625221731349)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978914	(1.0, 52.029223308121445)	(2.0, 15.176587602592981)	(3.0, 7.167382813277964)	(4.0, 4.030336029255617)	(5.0, 2.762922971926057)	(6.0, 1.9670584878705655)	(7.0, 1.51987421603225)	(8.0, 1.164070938963314)	(9.0, 1.0340288952747492)	('>10', 8.992822707015396)	('>50', 1.6503461539283182)	('>100', 1.6623995383607606)	('>500', 0.3648517170930029)	('>1k', 0.4780946202876131)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978915	(1.0, 51.72909195391608)	(2.0, 15.03978638758802)	(3.0, 6.143619821250539)	(4.0, 3.1521939166533786)	(5.0, 1.829910687720981)	(6.0, 1.214184193893388)	(7.0, 0.8818545839876812)	(8.0, 0.6989228775567824)	(9.0, 0.5943833382055221)	('>10', 7.812548297657402)	('>50', 3.275504631687445)	('>100', 5.030481318544198)	('>500', 0.9225771032702237)	('>1k', 1.6749408880683163)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978916	(1.0, 61.064669160170425)	(2.0, 14.499697635995796)	(3.0, 5.484318905141269)	(4.0, 2.930428264434623)	(5.0, 1.836318695108018)	(6.0, 1.2527061678225682)	(7.0, 1.0224196608206555)	(8.0, 0.797112478363605)	(9.0, 0.6781049458116144)	('>10', 6.827106587078868)	('>50', 1.5714863036688398)	('>100', 1.4831706497294994)	('>500', 0.24615828380870558)	('>1k', 0.3063022620455398)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978917	(1.0, 45.10083768791842)	(2.0, 15.221385024314287)	(3.0, 7.571549912624487)	(4.0, 4.546975946200309)	(5.0, 3.0303732772224827)	(6.0, 2.2633941757543226)	(7.0, 1.7013420652536013)	(8.0, 1.3655153203299863)	(9.0, 1.1643902451386363)	('>10', 10.476938547273699)	('>50', 2.2864505474894723)	('>100', 3.3283757766208804)	('>500', 0.7710446175462908)	('>1k', 1.1714268563131012)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978918	(1.0, 51.99723889700672)	(2.0, 15.529793544583539)	(3.0, 7.004143344323645)	(4.0, 4.026397459951553)	(5.0, 2.631461508023006)	(6.0, 1.880048823905111)	(7.0, 1.4543232299594369)	(8.0, 1.2088398553473578)	(9.0, 0.9611027519708366)	('>10', 8.94973797208911)	('>50', 1.8639246233667535)	('>100', 1.8862792922693046)	('>500', 0.44007331779175135)	('>1k', 0.1666353794118456)	('>5k', 0.0)	('>10k+', 0.0)
