Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
SRR2979362	(1, 0.10109504943277979)	(2, 0.003835486007429028)	(3, 0.004171772695284179)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 9.088829401490587e-06)	(12, 0.0)	(13, 0.0001454212704238494)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.001099748357580361)	(18, 0.00021813190563577407)	(19, 0.00011815478221937763)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.00043626381127154814)	(24, 0.00019086541743130233)	(25, 0.00036355317605962344)	(26, 0.009261517160118908)	(27, 0.0021540525681532693)	(28, 0.0011906366515952668)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2979363	(1, 0.09887419454374573)	(2, 0.0036488864342550374)	(3, 0.005243060119123743)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.00014170432754388493)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0013461911116669071)	(18, 0.0001062782456579137)	(19, 0.0001062782456579137)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.00031883473697374114)	(24, 0.00031883473697374114)	(25, 0.00031883473697374114)	(26, 0.009848450764300003)	(27, 0.002408973568246044)	(28, 0.0015587476029827344)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2979364	(1, 0.1042255192572126)	(2, 0.006449598963936423)	(3, 0.004901695212591681)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.00012899197927872843)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.001160927813508556)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0006449598963936422)	(24, 0.0)	(25, 0.00025798395855745687)	(26, 0.009416414487347176)	(27, 0.0019348796891809265)	(28, 0.001418911772066013)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2979365	(1, 0.09816114909830242)	(2, 0.0)	(3, 0.008206064316154383)	(4, 0.0)	(5, 0.0002423732076501294)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.004085719786102181)	(24, 0.0037740970905520152)	(25, 0.0005539959032002959)	(26, 0.010699045880555714)	(27, 0.006717200326303586)	(28, 0.0031162269555016636)	(29, 0.0015581134777508318)	(30, 0.0008656185987504623)	(31, 0.0)	(32, 0.0003116226955501664)	(33, 0.0)	(34, 0.0006232453911003328)	(35, 15.721434239993796)	(36, 0.00013849897580007396)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0007271196229503882)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0013503650140507212)	(45, 0.0)	(46, 0.00013849897580007396)	(47, 0.0)	(48, 0.004085719786102181)	(49, 0.0021813588688511646)	(50, 0.00228523310070122)
SRR2979366	(1, 0.10547376372331146)	(2, 0.0)	(3, 0.009918758923662655)	(4, 0.0)	(5, 0.004199370661187046)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 2.576301019133157e-05)	(13, 0.00033491913248731044)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.00025763010191331574)	(21, 0.0)	(22, 0.00033491913248731044)	(23, 0.00015457806114798942)	(24, 0.007909244128738791)	(25, 0.00030915612229597884)	(26, 0.010073336984810645)	(27, 0.003941740559273731)	(28, 0.0044312377529090305)	(29, 0.002962746172003131)	(30, 0.00020610408153065257)	(31, 0.0)	(32, 0.000901705356696605)	(33, 0.0013654395401405733)	(34, 7.728903057399471e-05)	(35, 0.0)	(36, 0.000180341071339321)	(37, 0.0)	(38, 0.0)	(39, 0.00012881505095665787)	(40, 0.0012108614789925838)	(41, 0.0)	(42, 7.728903057399471e-05)	(43, 0.0)	(44, 0.0006956012751659524)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.000360682142678642)	(49, 0.005255654079031641)	(50, 0.0019322257643498678)
SRR2979367	(1, 0.10755127753346497)	(2, 0.0)	(3, 0.008399426521913332)	(4, 0.0)	(5, 0.0051168920190966275)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 9.654513243578542e-05)	(13, 0.000675815927050498)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 9.654513243578542e-05)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.007144339800248121)	(25, 0.00028963539730735623)	(26, 0.010137238905757469)	(27, 0.005406527416403984)	(28, 0.005985798211018696)	(29, 0.0035721699001240604)	(30, 0.0)	(31, 0.0)	(32, 0.0012550867216652103)	(33, 0.0012550867216652103)	(34, 0.0)	(35, 0.0)	(36, 0.0003861805297431417)	(37, 0.0)	(38, 0.0)	(39, 0.00019309026487157084)	(40, 0.0014481769865367813)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0003861805297431417)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.00028963539730735623)	(49, 0.006178888475890267)	(50, 0.001351631854100996)
SRR2979368	(1, 0.05607805724409094)	(2, 0.0)	(3, 1.5230325161350063e-05)	(4, 0.00938188029939164)	(5, 0.00240639137549331)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.005163080229697672)	(11, 0.0)	(12, 0.0006853646322607529)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0002132245522589009)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 9.138195096810039e-05)	(23, 0.0)	(24, 3.064356652788794)	(25, 0.011209519318753648)	(26, 0.0005787523561313025)	(27, 0.008087302660676884)	(28, 0.006015978438733275)	(29, 0.0028176101548497623)	(30, 0.0005635220309699524)	(31, 0.0005635220309699524)	(32, 0.00036552780387240157)	(33, 0.003046065032270013)	(34, 0.0002589155277429511)	(35, 0.0004264491045178018)	(36, 0.00028937617806565124)	(37, 0.0)	(38, 0.0024216217006546603)	(39, 0.0)	(40, 0.0024368520258160106)	(41, 0.006411966892928378)	(42, 0.001142274387101255)	(43, 0.001187965362585305)	(44, 0.0)	(45, 0.006031208763894626)	(46, 0.0)	(47, 0.0)	(48, 0.001873329994846058)	(49, 0.001157504712262605)	(50, 0.00041121877935645175)
SRR2979369	(1, 0.10326130738297148)	(2, 0.0)	(3, 0.006552602558829845)	(4, 0.0)	(5, 0.004509732349312304)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 3.85447209342932e-05)	(13, 0.0003661748488757854)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.000289085407007199)	(21, 0.0)	(22, 0.0001349065232700262)	(23, 0.0001349065232700262)	(24, 0.0074969482217200276)	(25, 0.000289085407007199)	(26, 0.010792521861602096)	(27, 0.0037002932096921472)	(28, 0.004702455953983771)	(29, 0.002929398791006283)	(30, 0.000385447209342932)	(31, 0.0)	(32, 0.0010407074652259165)	(33, 0.0018116018839117803)	(34, 1.92723604671466e-05)	(35, 0.0)	(36, 0.0003661748488757854)	(37, 0.0)	(38, 0.0)	(39, 0.0001349065232700262)	(40, 0.0012334310698973825)	(41, 0.0)	(42, 0.0001156341628028796)	(43, 0.0)	(44, 0.0006167155349486912)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.000481809011678665)	(49, 0.005511895093603928)	(50, 0.0020043254885832463)
SRR2979370	(1, 0.052669512972832705)	(2, 1.0981966841708235e-05)	(3, 1.0981966841708235e-05)	(4, 0.009136996412301254)	(5, 0.0018888982967738166)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.004656353940884293)	(11, 0.0)	(12, 0.0005381163752437036)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.00025258523735928944)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 6.589180105024942e-05)	(23, 0.0)	(24, 3.064034640637648)	(25, 0.011113750443808735)	(26, 0.00047222457419345416)	(27, 0.008631825937582674)	(28, 0.006193829298723445)	(29, 0.0027125458099019344)	(30, 0.00043927867366832943)	(31, 0.00038436883945978825)	(32, 0.00021963933683416472)	(33, 0.003305572019354179)	(34, 0.00016472950262562354)	(35, 0.0003404409720929553)	(36, 0.00018669343630904001)	(37, 1.0981966841708235e-05)	(38, 0.002888257279369266)	(39, 0.0)	(40, 0.0029761130141029318)	(41, 0.0069515850108013135)	(42, 0.0015594392915225695)	(43, 0.001350781921530113)	(44, 0.0)	(45, 0.006501324370291276)	(46, 0.0)	(47, 0.0)	(48, 0.00230621303675873)	(49, 0.001581403225205986)	(50, 0.0002965131047261224)
SRR2979371	(1, 0.049546539415294556)	(2, 0.0)	(3, 3.752104461589894e-05)	(4, 0.007654293101643384)	(5, 0.0012757155169405639)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00423987804159658)	(11, 0.0)	(12, 0.0004690130576987368)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0003376894015430905)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 3.0356401146493037)	(25, 0.010355808313988107)	(26, 0.0005628156692384841)	(27, 0.007485448400871839)	(28, 0.00568443825930869)	(29, 0.002814078346192421)	(30, 0.0007128998477020799)	(31, 0.0005252946246225851)	(32, 0.00026264731231129257)	(33, 0.003283091403891157)	(34, 0.00024388679000334311)	(35, 0.00041273149077488834)	(36, 0.00028140783461924206)	(37, 1.876052230794947e-05)	(38, 0.0024576284223413805)	(39, 0.0)	(40, 0.0025514310338811278)	(41, 0.0058532829600802345)	(42, 0.0012569549946326146)	(43, 0.0011443918607849178)	(44, 0.0)	(45, 0.0055343540808450945)	(46, 0.0)	(47, 0.0)	(48, 0.0016696864854075031)	(49, 0.0009943076823213219)	(50, 0.00026264731231129257)
SRR2979372	(1, 0.0766494885234683)	(2, 0.0002258548464779913)	(3, 0.004234778371462337)	(4, 0.0)	(5, 0.0029925767158333846)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 1.9068360051020612)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0008751875301022162)	(20, 0.0)	(21, 0.0)	(22, 0.001947998050872675)	(23, 0.0)	(24, 0.007820224059300449)	(25, 0.00310550413907238)	(26, 0.012450248412099268)	(27, 0.008243701896446682)	(28, 0.002286780320589662)	(29, 0.0023150121763994107)	(30, 0.0008469556742924674)	(31, 0.0008751875301022162)	(32, 0.0016656794927751857)	(33, 0.0)	(34, 0.00039524598133648474)	(35, 0.00014115927904874456)	(36, 0.00014115927904874456)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.002258548464779913)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0010445786649607098)	(49, 0.0009316512417217142)	(50, 0.0)
SRR2979373	(1, 0.0775672719317436)	(2, 0.00042003937869175236)	(3, 0.004602931524830453)	(4, 0.0)	(5, 0.003500328155764603)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 1.866094946401225)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0008225771166046818)	(20, 0.0)	(21, 0.0)	(22, 0.0019951870487858237)	(23, 0.0)	(24, 0.007525705534893896)	(25, 0.0032028002625246114)	(26, 0.012863705972434915)	(27, 0.009030846641872675)	(28, 0.00255523955370816)	(29, 0.0023277182235834607)	(30, 0.0009275869612776198)	(31, 0.0009275869612776198)	(32, 0.002240210019689346)	(33, 0.0)	(34, 0.0002275213301246992)	(35, 0.0001225114854517611)	(36, 5.2504922336469045e-05)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.002187705097352877)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.001137606650623496)	(49, 0.001067600087508204)	(50, 0.0)
SRR2979374	(1, 0.07900079751280073)	(2, 0.0005503538775432603)	(3, 0.004302766678974581)	(4, 0.0)	(5, 0.003051962411830807)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 1.897570137598476)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0009005790723435169)	(20, 0.0)	(21, 0.0)	(22, 0.002001286827430038)	(23, 0.0)	(24, 0.006754343042576377)	(25, 0.0036523484600598185)	(26, 0.013508686085152754)	(27, 0.00960617677166418)	(28, 0.002401544192916045)	(29, 0.0022514476808587923)	(30, 0.0009506112430292678)	(31, 0.0011007077550865207)	(32, 0.002301479851544543)	(33, 0.0)	(34, 0.0005003217068575095)	(35, 0.0002501608534287547)	(36, 0.00010006434137150186)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0027517693877163016)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0013008364378295242)	(49, 0.0011507399257722716)	(50, 0.0)
SRR2979375	(1, 0.08679744296417798)	(2, 0.0054516614057339395)	(3, 0.00011125839603538654)	(4, 0.0)	(5, 0.025764265710480225)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0012715245261187033)	(26, 0.001891392732601571)	(27, 0.0)	(28, 0.0011443720735068328)	(29, 0.001192054243236284)	(30, 0.011904648375786359)	(31, 0.00864636677760718)	(32, 0.011713919696868554)	(33, 0.014082134126764637)	(34, 0.00952053988931379)	(35, 0.005674178197804713)	(36, 0.0017642402799897005)	(37, 0.006262258291134613)	(38, 0.00012715245261187032)	(39, 0.00243179065620202)	(40, 0.00020662273549428925)	(41, 0.0015258294313424438)	(42, 0.0011602661300833166)	(43, 0.022188102980771368)	(44, 0.026384133916963093)	(45, 0.020996048737535085)	(46, 0.04629938680729728)	(47, 0.05251396292870244)	(48, 0.05343581821013851)	(49, 0.04153116983435214)	(50, 0.040656996722645534)
SRR2979376	(1, 0.09315017281771226)	(2, 0.006042478624731865)	(3, 7.05897035599517e-05)	(4, 0.0)	(5, 0.027064092344885483)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0011717890790951982)	(26, 0.0023435781581903964)	(27, 0.0)	(28, 0.0012141429012311692)	(29, 0.001044727612687285)	(30, 0.013581458964934706)	(31, 0.009515492039881487)	(32, 0.013214392506422958)	(33, 0.015459145079629422)	(34, 0.011379060213864214)	(35, 0.006564842431075507)	(36, 0.0022165166917824833)	(37, 0.00708720623741915)	(38, 0.00016941528854388406)	(39, 0.003120064897349865)	(40, 0.00015529734783189373)	(41, 0.0021176911067985506)	(42, 0.0012141429012311692)	(43, 0.02457933477957518)	(44, 0.030381808412203205)	(45, 0.023788730099703722)	(46, 0.05195402182012445)	(47, 0.05819415161482418)	(48, 0.05849062836977598)	(49, 0.04534682556691297)	(50, 0.046490378764584186)
SRR2979377	(1, 0.08750251249904309)	(2, 0.004973827026261398)	(3, 0.0001228105438583061)	(4, 0.0)	(5, 0.02722300388859119)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0010438896227956019)	(26, 0.0021287160935439726)	(27, 0.0)	(28, 0.0011462317426775236)	(29, 0.0007982685350789898)	(30, 0.011441849002798852)	(31, 0.00822830643850651)	(32, 0.011032480523271165)	(33, 0.013058854496933217)	(34, 0.008924232853703577)	(35, 0.005649285017482081)	(36, 0.0018421581578745914)	(37, 0.006242869312797227)	(38, 0.00010234211988192175)	(39, 0.0027427688128355034)	(40, 0.0001637473918110748)	(41, 0.0018421581578745914)	(42, 0.001166700166653908)	(43, 0.021757934686896564)	(44, 0.026772698561110732)	(45, 0.019833902833116437)	(46, 0.04509193801997473)	(47, 0.05196932847603986)	(48, 0.0516623021163941)	(49, 0.039708742514185644)	(50, 0.04056841632119378)
SRR2979378	(1, 0.11180489393450682)	(2, 0.0)	(3, 0.011124555872305014)	(4, 0.0)	(5, 0.004552367137689063)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 4.661126762138973e-05)	(13, 0.0005748723006638066)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0002175192488998187)	(21, 0.0)	(22, 0.00027966760572833836)	(23, 4.661126762138973e-05)	(24, 0.008825066669649786)	(25, 0.00029520469493546825)	(26, 0.011466371834861872)	(27, 0.004598978405310453)	(28, 0.0043503849779963745)	(29, 0.0027811389680762535)	(30, 0.0003573530517639879)	(31, 0.0)	(32, 0.001165281690534743)	(33, 0.001507097653091601)	(34, 6.214835682851963e-05)	(35, 0.0)	(36, 0.0002175192488998187)	(37, 0.0)	(38, 0.0)	(39, 0.0002485934273140785)	(40, 0.001367263850227432)	(41, 0.0)	(42, 0.00010875962444990935)	(43, 0.0)	(44, 0.0009011511740135347)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.00046611267621389724)	(49, 0.005748723006638066)	(50, 0.0019421361508912384)
SRR2979379	(1, 0.11007963234220766)	(2, 0.0)	(3, 0.010224601460765216)	(4, 0.0)	(5, 0.005002189637728214)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 9.438093656090968e-05)	(13, 0.0006921268681133377)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.00012584124874787957)	(21, 0.0)	(22, 0.000283142809682729)	(23, 6.292062437393979e-05)	(24, 0.008557204914855811)	(25, 0.00015730156093484948)	(26, 0.01211222019198341)	(27, 0.003995459647745177)	(28, 0.004530284954923664)	(29, 0.0028943487212012304)	(30, 0.0005033649949915183)	(31, 0.0)	(32, 0.001164031550917886)	(33, 0.0014471743606006152)	(34, 9.438093656090968e-05)	(35, 0.0)	(36, 0.00031460312186969895)	(37, 0.0)	(38, 0.0)	(39, 0.00015730156093484948)	(40, 0.0014471743606006152)	(41, 0.0)	(42, 0.00015730156093484948)	(43, 0.0)	(44, 0.0006292062437393979)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.000566285619365458)	(49, 0.0054740943205327615)	(50, 0.0018876187312181936)
SRR2979380	(1, 0.05676082232993481)	(2, 0.0)	(3, 2.2285364087135773e-05)	(4, 0.00949356510111984)	(5, 0.00216168031645217)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.004813638642821327)	(11, 0.0)	(12, 0.0005237060560476907)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.00021171095882778983)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 6.685609226140732e-05)	(23, 0.0)	(24, 3.0358794361802883)	(25, 0.011967240514791911)	(26, 0.0005682767842219623)	(27, 0.00905900050142069)	(28, 0.006518468995487215)	(29, 0.002863669285196947)	(30, 0.00042342191765557967)	(31, 0.0004568499637862833)	(32, 0.0002785670510891972)	(33, 0.0036102289821159953)	(34, 0.00022285364087135773)	(35, 0.0003565658253941724)	(36, 0.00031199509721990083)	(37, 0.0)	(38, 0.0029973814697197617)	(39, 0.0)	(40, 0.0030865229260683045)	(41, 0.006863892138837818)	(42, 0.0017828291269708619)	(43, 0.001682544988578751)	(44, 0.0)	(45, 0.0064404702211822385)	(46, 0.0)	(47, 0.0)	(48, 0.0025962449161513177)	(49, 0.0017271157167530226)	(50, 0.0003454231433506045)
SRR2979381	(1, 0.11160644774465198)	(2, 0.0)	(3, 0.011377872514052584)	(4, 0.0)	(5, 0.004724323567250138)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 4.557225306029072e-05)	(13, 0.0005316762857033917)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0001974797632612598)	(21, 0.0)	(22, 0.0002278612653014536)	(23, 6.076300408038763e-05)	(24, 0.008734681836555722)	(25, 0.0003797687755024227)	(26, 0.011408254016092778)	(27, 0.00466356056316975)	(28, 0.004739514318270235)	(29, 0.0030381502040193816)	(30, 0.0004253410285627134)	(31, 0.0)	(32, 0.0010633525714067835)	(33, 0.0015646473550699816)	(34, 3.0381502040193817e-05)	(35, 0.0)	(36, 0.0004557225306029072)	(37, 0.0)	(38, 0.0)	(39, 0.00016709826122106598)	(40, 0.0015190751020096908)	(41, 0.0)	(42, 7.595375510048454e-05)	(43, 0.0)	(44, 0.0006683930448842639)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0003493872734622289)	(49, 0.005134473844792755)	(50, 0.001807699371391532)
SRR2979382	(1, 0.053988191650556454)	(2, 8.359893411359005e-06)	(3, 3.343957364543602e-05)	(4, 0.00991483358587178)	(5, 0.0024828883431736244)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.005509169758085584)	(11, 0.0)	(12, 0.0004096347771565913)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.00026751658916348816)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 6.687914729087204e-05)	(23, 0.0)	(24, 3.0278865144469407)	(25, 0.011912848111186583)	(26, 0.00044307435080202725)	(27, 0.008844767229217827)	(28, 0.0063284393123987665)	(29, 0.0024578086629395476)	(30, 0.0005350331783269763)	(31, 0.0004681540310361043)	(32, 0.0003009561628089242)	(33, 0.00344427608547991)	(34, 0.00024243690892941116)	(35, 0.00038455509692251425)	(36, 0.0002842363759862062)	(37, 2.5079680234077015e-05)	(38, 0.0029092429071529338)	(39, 0.0)	(40, 0.003043001201734678)	(41, 0.006696274622498563)	(42, 0.001571659961335493)	(43, 0.001404462093108313)	(44, 0.0)	(45, 0.006236480484873818)	(46, 0.0)	(47, 0.0)	(48, 0.0023825696222373165)	(49, 0.0015549401745127748)	(50, 0.00024243690892941116)
SRR2979383	(1, 0.054508404466480274)	(2, 0.0)	(3, 3.2088935125478966e-05)	(4, 0.009380665368348352)	(5, 0.002107173406573119)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.004930999697615268)	(11, 0.0)	(12, 0.0005027266502991705)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0003315856629632827)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.00011765942879342288)	(23, 0.0)	(24, 3.056385500208204)	(25, 0.011370179346128047)	(26, 0.00037437090979725463)	(27, 0.008321730509207545)	(28, 0.005829489881128679)	(29, 0.0026312926802892754)	(30, 0.0004064598449227336)	(31, 0.0003529782863802686)	(32, 0.00016044467562739483)	(33, 0.003101930395462967)	(34, 0.00011765942879342288)	(35, 0.0002888004161293107)	(36, 0.00013905205221040887)	(37, 1.0696311708492989e-05)	(38, 0.0026633816154147546)	(39, 0.0)	(40, 0.0027703447324996843)	(41, 0.006235949726051413)	(42, 0.0013584315869786096)	(43, 0.0012300758464766936)	(44, 0.0)	(45, 0.005786704634294707)	(46, 0.0)	(47, 0.0)	(48, 0.002085780783156133)	(49, 0.0012514684698936797)	(50, 0.0003315856629632827)
SRR2979384	(1, 0.07962949341470837)	(2, 0.0004161428328169788)	(3, 0.00473503061124184)	(4, 0.0)	(5, 0.0036553086666356246)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 1.8512620037524838)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0010684748410165672)	(20, 3.374131076894422e-05)	(21, 0.0)	(22, 0.0020357257497263014)	(23, 0.0)	(24, 0.007985443548650134)	(25, 0.00385775653124929)	(26, 0.013294076442964025)	(27, 0.009492555429662975)	(28, 0.0030479650727946285)	(29, 0.002778034586643075)	(30, 0.0009110153907614942)	(31, 0.0009335095979407903)	(32, 0.0021481967856227823)	(33, 0.0)	(34, 0.00034866021127909035)	(35, 0.0001349652430757769)	(36, 0.00010122393230683268)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.002384385961005392)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.001327158223578473)	(49, 0.0012709227056302327)	(50, 0.0)
