Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR2979169	(1.0, 48.305996096411256)	(2.0, 15.720718895049124)	(3.0, 7.499545551551033)	(4.0, 4.407240083669615)	(5.0, 3.041898074070843)	(6.0, 2.092423414398408)	(7.0, 1.6655096674737944)	(8.0, 1.250657426735102)	(9.0, 1.0245353963742174)	('>10', 9.772480182094535)	('>50', 1.7934067055961647)	('>100', 2.3028699761739992)	('>500', 0.3909216212938882)	('>1k', 0.7317969091079054)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979170	(1.0, 43.374495803278705)	(2.0, 16.442764109371453)	(3.0, 8.347198505833635)	(4.0, 5.0195173720843345)	(5.0, 3.440916558621634)	(6.0, 2.344745085867186)	(7.0, 1.8493145544535472)	(8.0, 1.4733331261833758)	(9.0, 1.1153081555317883)	('>10', 10.407878975408982)	('>50', 1.9559866144235483)	('>100', 2.541857727333576)	('>500', 0.6937218093243381)	('>1k', 0.9929616022839303)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979171	(1.0, 52.09956193476487)	(2.0, 16.150652707614817)	(3.0, 7.645985245264768)	(4.0, 4.218613132711227)	(5.0, 2.6826896767195905)	(6.0, 1.9635859474814932)	(7.0, 1.5231209572333597)	(8.0, 1.2637870462756307)	(9.0, 0.9402424120344353)	('>10', 8.438966789025033)	('>50', 1.3181200389289183)	('>100', 1.2878642611981082)	('>500', 0.3367085145976938)	('>1k', 0.13010133615005848)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979172	(1.0, 49.29974755263736)	(2.0, 16.04921160523847)	(3.0, 7.624323705796848)	(4.0, 4.350653635995308)	(5.0, 2.7944579457960614)	(6.0, 2.1343162182119695)	(7.0, 1.5268994128231577)	(8.0, 1.2612155310568394)	(9.0, 1.0073754991005948)	('>10', 8.932048397380052)	('>50', 1.6110791112624983)	('>100', 2.2561946677401497)	('>500', 0.571388084029063)	('>1k', 0.5810886329315997)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979173	(1.0, 52.310755311740095)	(2.0, 16.091471213485878)	(3.0, 7.163349446658048)	(4.0, 4.046060494560068)	(5.0, 2.6347640329792927)	(6.0, 1.9269937439448408)	(7.0, 1.482451662002807)	(8.0, 1.1447696893422576)	(9.0, 0.9783294242423508)	('>10', 8.260168636583593)	('>50', 1.335575982886842)	('>100', 1.4405622115492183)	('>500', 0.5407597533628791)	('>1k', 0.6439883966618205)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979174	(1.0, 54.68892103062469)	(2.0, 16.195415277000272)	(3.0, 6.787337663139366)	(4.0, 3.5958926118387913)	(5.0, 2.3944634544537515)	(6.0, 1.6003373463751496)	(7.0, 1.1903280481399194)	(8.0, 0.9989891137974047)	(9.0, 0.7945849376076248)	('>10', 8.134650676622117)	('>50', 1.4477502793636887)	('>100', 1.5320208865609417)	('>500', 0.3713622784126139)	('>1k', 0.2679463960636777)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979175	(1.0, 58.24579046012987)	(2.0, 15.98741450975971)	(3.0, 6.539781485954978)	(4.0, 3.3721416186059443)	(5.0, 2.2085710980330777)	(6.0, 1.6148100663541973)	(7.0, 1.1911209325121064)	(8.0, 0.8814597636802347)	(9.0, 0.8021653945353073)	('>10', 6.4658247739839)	('>50', 0.8499653235221335)	('>100', 1.0411822084335893)	('>500', 0.41365201583500827)	('>1k', 0.38612034865995587)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979176	(1.0, 52.10332194408988)	(2.0, 16.52782080507425)	(3.0, 7.512841542444897)	(4.0, 4.134203962857104)	(5.0, 2.7776305785825754)	(6.0, 1.8489910486990648)	(7.0, 1.3387821052901665)	(8.0, 1.102578219827208)	(9.0, 0.8705957009455738)	('>10', 7.477138096919278)	('>50', 1.3704819062284095)	('>100', 1.6504741594703272)	('>500', 0.683742389002516)	('>1k', 0.6013975405687766)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979177	(1.0, 56.06760009689871)	(2.0, 16.508566915337155)	(3.0, 6.976386082582192)	(4.0, 3.8108688320965873)	(5.0, 2.366001425110598)	(6.0, 1.6575941452060254)	(7.0, 1.2068615564576082)	(8.0, 0.9469535485193266)	(9.0, 0.7430938532677442)	('>10', 6.333212952749413)	('>50', 1.0231127945047511)	('>100', 1.3614483011406067)	('>500', 0.4369185942646677)	('>1k', 0.5613809018645711)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979178	(1.0, 58.40986311938639)	(2.0, 14.848165258936946)	(3.0, 6.019784231358396)	(4.0, 3.3777691714119795)	(5.0, 2.2397325265653043)	(6.0, 1.576751690249785)	(7.0, 1.2748748236325618)	(8.0, 0.9644381518540754)	(9.0, 0.7735304888163593)	('>10', 6.8660118557422765)	('>50', 1.056642168768152)	('>100', 0.9671271943874866)	('>500', 0.42181045145247287)	('>1k', 0.8825977189972092)	('>5k', 0.3209011484406001)	('>10k+', 0.0)
SRR2979179	(1.0, 56.918150638630586)	(2.0, 15.578070338310077)	(3.0, 6.278229101282931)	(4.0, 3.4592895155307404)	(5.0, 2.2861569684360825)	(6.0, 1.6924055519848171)	(7.0, 1.2702214436295394)	(8.0, 0.9660616314173969)	(9.0, 0.8245488009546226)	('>10', 7.6198725585817)	('>50', 1.2430379196482)	('>100', 1.0943245818140508)	('>500', 0.32047142546440166)	('>1k', 0.44915952431483125)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979180	(1.0, 66.57867613121108)	(2.0, 15.244267947915452)	(3.0, 5.352180030615954)	(4.0, 2.6635994418152826)	(5.0, 1.5807982209038582)	(6.0, 1.073393753357979)	(7.0, 0.7464996368748456)	(8.0, 0.6022522675835039)	(9.0, 0.46983544422089135)	('>10', 4.098993829423666)	('>50', 0.6312106104710489)	('>100', 0.7025457532617181)	('>500', 0.08645930243670812)	('>1k', 0.16928762990802798)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979181	(1.0, 55.73809238346169)	(2.0, 16.060748369005463)	(3.0, 6.869218268369097)	(4.0, 3.7165883755289943)	(5.0, 2.20202706119611)	(6.0, 1.5548667803486813)	(7.0, 1.1584486054071907)	(8.0, 0.9615785593709956)	(9.0, 0.729170875176641)	('>10', 7.019792336660428)	('>50', 1.5163470849937082)	('>100', 1.4873135324740139)	('>500', 0.5427378230127785)	('>1k', 0.4430699449941458)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979182	(1.0, 54.109220733544895)	(2.0, 16.00271609464617)	(3.0, 6.661116688621363)	(4.0, 3.711046525264468)	(5.0, 2.4037994094633537)	(6.0, 1.742385655695388)	(7.0, 1.2207831139893563)	(8.0, 0.9554643103293945)	(9.0, 0.766277208209207)	('>10', 7.290803986553914)	('>50', 1.4048632649602757)	('>100', 1.401764469485978)	('>500', 0.5081272947903154)	('>1k', 1.228191832184707)	('>5k', 0.19748525640722556)	('>10k+', 0.3959541558540274)
SRR2979183	(1.0, 51.25338433806683)	(2.0, 16.332490306139146)	(3.0, 7.201186630584895)	(4.0, 4.128306073730341)	(5.0, 2.5888086121588643)	(6.0, 1.7798577551585173)	(7.0, 1.3243039942955503)	(8.0, 1.028870700561192)	(9.0, 0.7960725853994195)	('>10', 7.718597028170765)	('>50', 1.5424923913463926)	('>100', 1.6300374681117125)	('>500', 0.8125978318551906)	('>1k', 1.4572180632869338)	('>5k', 0.4057762211342698)	('>10k+', 0.0)
SRR2979184	(1.0, 55.06991140160016)	(2.0, 16.05856356140894)	(3.0, 6.899122190599298)	(4.0, 3.814709580748888)	(5.0, 2.508158163506477)	(6.0, 1.7118291994495907)	(7.0, 1.3059704908236864)	(8.0, 1.007799931733692)	(9.0, 0.8672122301616672)	('>10', 7.645552576031251)	('>50', 1.1654815215702738)	('>100', 1.274362342959278)	('>500', 0.3008919721174072)	('>1k', 0.37043483728938986)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979185	(1.0, 67.366062368857)	(2.0, 14.133839774100053)	(3.0, 4.924602320802783)	(4.0, 2.4115093695013425)	(5.0, 1.5290157123680779)	(6.0, 0.9961399612350337)	(7.0, 0.7723522982319587)	(8.0, 0.6035823161785236)	(9.0, 0.5186939053947756)	('>10', 3.9360862660953377)	('>50', 0.5507602764311529)	('>100', 0.840447052697915)	('>500', 0.34722447012892954)	('>1k', 1.069683907977098)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979186	(1.0, 58.87971861162361)	(2.0, 15.325600948481974)	(3.0, 5.980108142858642)	(4.0, 3.0033139610545208)	(5.0, 1.8888264580578704)	(6.0, 1.33665975373018)	(7.0, 1.0301754511328869)	(8.0, 0.829546521147019)	(9.0, 0.6424561763317921)	('>10', 5.928288493239772)	('>50', 1.003225209346005)	('>100', 1.102621786196868)	('>500', 0.3924785185681213)	('>1k', 2.096184457382434)	('>5k', 0.0)	('>10k+', 0.5607955108482624)
SRR2979187	(1.0, 59.77300140802462)	(2.0, 15.649246525699724)	(3.0, 5.845792313142657)	(4.0, 3.0332670933776376)	(5.0, 1.757260683261666)	(6.0, 1.2585413071103926)	(7.0, 0.9248277964913821)	(8.0, 0.7419093799016133)	(9.0, 0.5496631144020915)	('>10', 5.603594340749439)	('>50', 1.4603652492391297)	('>100', 2.0261688332228456)	('>500', 0.5038100663858279)	('>1k', 0.8725518889909655)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979188	(1.0, 54.45786872041879)	(2.0, 15.217503700167988)	(3.0, 6.542770634399261)	(4.0, 3.79506681479591)	(5.0, 2.525102542912029)	(6.0, 1.8117978382288635)	(7.0, 1.4385174428365435)	(8.0, 1.152922643478987)	(9.0, 0.8872600504546045)	('>10', 8.757799226423689)	('>50', 1.3896616127396897)	('>100', 1.3486629356714188)	('>500', 0.2888060193263672)	('>1k', 0.38625981814577576)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979189	(1.0, 55.07133291814148)	(2.0, 14.577518368827342)	(3.0, 6.197202525573797)	(4.0, 3.5373113430874166)	(5.0, 2.427079287029511)	(6.0, 1.7181762268120664)	(7.0, 1.338499192585326)	(8.0, 1.1207514290668863)	(9.0, 0.8837836066765026)	('>10', 7.856079919261813)	('>50', 1.385861611630994)	('>100', 1.574735162964179)	('>500', 0.5689782363506521)	('>1k', 1.3581694660261732)	('>5k', 0.38452070596585164)	('>10k+', 0.0)
SRR2979190	(1.0, 62.90237923542078)	(2.0, 13.635037462148988)	(3.0, 4.86859417743561)	(4.0, 2.545972761166566)	(5.0, 1.5863993752588357)	(6.0, 1.1636762992522764)	(7.0, 0.9470506913316914)	(8.0, 0.7138389807910148)	(9.0, 0.5947704064012767)	('>10', 7.230116335919508)	('>50', 1.7116757167387489)	('>100', 1.3672591000450058)	('>500', 0.2529016324175619)	('>1k', 0.4803278256721826)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979191	(1.0, 56.70126707093369)	(2.0, 15.553539694140122)	(3.0, 6.412309722334378)	(4.0, 3.5426082268845582)	(5.0, 2.2947808808230925)	(6.0, 1.6032549556897906)	(7.0, 1.2588164938062996)	(8.0, 0.9867975460112227)	(9.0, 0.8485159875340386)	('>10', 7.517402161639181)	('>50', 1.2350549702438522)	('>100', 1.0418384470028104)	('>500', 0.32204875914891534)	('>1k', 0.681765083808042)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979192	(1.0, 52.942113211455776)	(2.0, 15.684216345963423)	(3.0, 6.665948701432065)	(4.0, 3.6884986334370575)	(5.0, 2.549322255962848)	(6.0, 1.7861894081994825)	(7.0, 1.3631535083984565)	(8.0, 1.1027480390989526)	(9.0, 0.8568105850909988)	('>10', 8.551172383120212)	('>50', 1.6376777507282705)	('>100', 1.7085103354533326)	('>500', 0.4893135315260624)	('>1k', 0.9743253101331052)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979193	(1.0, 46.78469367480599)	(2.0, 15.442228684277048)	(3.0, 7.306867989596218)	(4.0, 4.322300547932696)	(5.0, 2.9573553926736356)	(6.0, 2.070728054389254)	(7.0, 1.653816685852108)	(8.0, 1.4113242655236005)	(9.0, 1.1145080968508378)	('>10', 10.319459595608846)	('>50', 2.0381052507819346)	('>100', 2.7320088458306)	('>500', 0.7493939173515641)	('>1k', 1.0972089985255964)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979194	(1.0, 44.29401151568598)	(2.0, 16.062633113487998)	(3.0, 8.142091551721624)	(4.0, 4.836625708108684)	(5.0, 3.2068718272494254)	(6.0, 2.3668571403876726)	(7.0, 1.8824568531808437)	(8.0, 1.5142634062652947)	(9.0, 1.2134085617502888)	('>10', 10.893445737156018)	('>50', 2.1497096023046143)	('>100', 2.1971420682901455)	('>500', 0.5581575121802087)	('>1k', 0.6823254022311765)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979195	(1.0, 52.301993280231976)	(2.0, 16.593164948629564)	(3.0, 7.566037632485756)	(4.0, 4.23222711622323)	(5.0, 2.7135982533998253)	(6.0, 1.84541144992286)	(7.0, 1.4259461686950663)	(8.0, 1.1848277885738556)	(9.0, 0.8795999666685962)	('>10', 7.6111848105413396)	('>50', 1.2997777987056818)	('>100', 1.3759307152231741)	('>500', 0.658650873058303)	('>1k', 0.3116491976407179)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979196	(1.0, 45.824252567886965)	(2.0, 15.559051802823594)	(3.0, 7.382164962023483)	(4.0, 4.279683270024559)	(5.0, 2.8264176518572097)	(6.0, 1.9986365599895128)	(7.0, 1.5043876519459973)	(8.0, 1.209480046030661)	(9.0, 0.9654605942784885)	('>10', 9.962982601626672)	('>50', 2.4113793941667945)	('>100', 3.886842423771747)	('>500', 0.832730386085315)	('>1k', 1.356530087489023)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979197	(1.0, 58.13918130908464)	(2.0, 16.185884360992304)	(3.0, 6.539101030477861)	(4.0, 3.3572375888700843)	(5.0, 2.1349914395212553)	(6.0, 1.3584911670559632)	(7.0, 1.0554211883376967)	(8.0, 0.8292234242403446)	(9.0, 0.677233634444772)	('>10', 5.916440687727271)	('>50', 1.2862055521806148)	('>100', 1.6645374788816256)	('>500', 0.4015538699689549)	('>1k', 0.4544972682166427)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979198	(1.0, 48.82455289729929)	(2.0, 15.958871633092208)	(3.0, 7.32222213133569)	(4.0, 4.378016739736735)	(5.0, 2.8545247870458974)	(6.0, 2.054770844241136)	(7.0, 1.5075995339173525)	(8.0, 1.1700746638675823)	(9.0, 1.0570876921238739)	('>10', 9.266475746073302)	('>50', 1.889247466588788)	('>100', 2.513442485419919)	('>500', 0.4040842006298622)	('>1k', 0.7990291786283545)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979199	(1.0, 50.068725269422096)	(2.0, 16.03604856155969)	(3.0, 7.583374777158344)	(4.0, 4.265025797567125)	(5.0, 2.8417990282224457)	(6.0, 1.940596282649371)	(7.0, 1.5454166388447095)	(8.0, 1.231671033380623)	(9.0, 0.9783233112224868)	('>10', 8.909788431052432)	('>50', 1.6166206841407293)	('>100', 1.9467617040770713)	('>500', 0.44367248915373975)	('>1k', 0.5921759915491398)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979200	(1.0, 44.52641780899867)	(2.0, 15.952191804021828)	(3.0, 7.8959685232525)	(4.0, 4.792024561754785)	(5.0, 3.26926594309932)	(6.0, 2.3212444482502517)	(7.0, 1.7748309127917385)	(8.0, 1.3996023428299655)	(9.0, 1.1160762843824465)	('>10', 10.641510643277146)	('>50', 2.185512419785499)	('>100', 2.75311398712623)	('>500', 0.5243445486347159)	('>1k', 0.8478957717949422)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979201	(1.0, 58.047734834987565)	(2.0, 15.398847585755949)	(3.0, 6.372389471100896)	(4.0, 3.282988889240489)	(5.0, 2.1466077111756277)	(6.0, 1.4865468888485005)	(7.0, 1.0800621160433188)	(8.0, 0.8954575125026618)	(9.0, 0.7538233259109044)	('>10', 6.910392691882518)	('>50', 1.3423052402676676)	('>100', 1.4441864974879794)	('>500', 0.4987583454047263)	('>1k', 0.33989888939118523)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979202	(1.0, 58.692293564046786)	(2.0, 15.116957346160309)	(3.0, 6.161482388272696)	(4.0, 3.1890442863523023)	(5.0, 1.9937365657743205)	(6.0, 1.4008701225474187)	(7.0, 1.1098684892644217)	(8.0, 0.8895566606010821)	(9.0, 0.7065764390717938)	('>10', 6.6487675969659765)	('>50', 1.546262691448536)	('>100', 1.6862152923890525)	('>500', 0.6083269368687664)	('>1k', 0.25004162023658766)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979203	(1.0, 59.124497908867035)	(2.0, 14.564358529187063)	(3.0, 5.697167288699713)	(4.0, 2.9979466244250244)	(5.0, 1.8778795417723597)	(6.0, 1.4089827907795023)	(7.0, 1.096625801259401)	(8.0, 0.8933212743712007)	(9.0, 0.7485385855143376)	('>10', 6.96424468014442)	('>50', 1.3877466695635368)	('>100', 1.3704090470342205)	('>500', 0.5466241826831835)	('>1k', 0.9968389543775623)	('>5k', 0.32481812132141247)	('>10k+', 0.0)
SRR2979204	(1.0, 50.34599061527912)	(2.0, 16.28005906333465)	(3.0, 7.4226501401298774)	(4.0, 4.138341011834601)	(5.0, 2.786419127120883)	(6.0, 2.0056659112051625)	(7.0, 1.4828664155112585)	(8.0, 1.1824142639592685)	(9.0, 1.0182319550522936)	('>10', 8.937726166076045)	('>50', 1.5278875230926003)	('>100', 1.559700956253696)	('>500', 0.47180352667734893)	('>1k', 0.8402433244731727)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979205	(1.0, 45.73049124302157)	(2.0, 16.270630050244524)	(3.0, 7.713251068327552)	(4.0, 4.593883496913495)	(5.0, 3.0609128288054994)	(6.0, 2.3096204972996084)	(7.0, 1.6821768742919507)	(8.0, 1.3965904377323497)	(9.0, 1.1750928914462992)	('>10', 10.065648806403143)	('>50', 1.71155203649349)	('>100', 2.0334900647697522)	('>500', 0.6014297777971598)	('>1k', 1.378498644553664)	('>5k', 0.27673128189992235)	('>10k+', 0.0)
SRR2979206	(1.0, 40.25608679638501)	(2.0, 15.979100754233002)	(3.0, 8.45955313356737)	(4.0, 5.2322855857759265)	(5.0, 3.5555472718508203)	(6.0, 2.6253467735698424)	(7.0, 2.091844865673766)	(8.0, 1.6336619857654235)	(9.0, 1.3750121278401441)	('>10', 12.106167021718493)	('>50', 2.434042813910797)	('>100', 2.7529984531719185)	('>500', 0.5732227434012879)	('>1k', 0.9251296731362296)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979207	(1.0, 48.05801773530034)	(2.0, 16.381321409717692)	(3.0, 7.92577851091877)	(4.0, 4.677333825147975)	(5.0, 3.224962206483105)	(6.0, 2.139429116663383)	(7.0, 1.6072685215536213)	(8.0, 1.313458846109171)	(9.0, 1.0164442465782921)	('>10', 8.561663622832969)	('>50', 1.6690568644336556)	('>100', 2.178713403939151)	('>500', 0.49967746525063766)	('>1k', 0.7468742250711831)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979208	(1.0, 48.94387861813069)	(2.0, 16.304853859689764)	(3.0, 7.65605237033914)	(4.0, 4.489952989953181)	(5.0, 2.953061561783939)	(6.0, 2.122394359659127)	(7.0, 1.6212648321419065)	(8.0, 1.3033427246389269)	(9.0, 1.086397758967613)	('>10', 9.320763334184234)	('>50', 1.594311541389064)	('>100', 1.661336533494798)	('>500', 0.34616990253734614)	('>1k', 0.5962196130902953)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979209	(1.0, 41.926761573283095)	(2.0, 15.780622705694016)	(3.0, 8.179899123332614)	(4.0, 4.987164429912258)	(5.0, 3.443175749120006)	(6.0, 2.4907736901376807)	(7.0, 1.8786255504333362)	(8.0, 1.5403923878101107)	(9.0, 1.2820663040863776)	('>10', 11.589800100102392)	('>50', 2.4248311805741434)	('>100', 2.9153829571554843)	('>500', 0.642759405418577)	('>1k', 0.9177448429398882)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979210	(1.0, 43.66742293180096)	(2.0, 16.26051744451538)	(3.0, 8.452154594150159)	(4.0, 4.90935454041637)	(5.0, 3.3017454104934494)	(6.0, 2.3519786396845457)	(7.0, 1.814318894527454)	(8.0, 1.3766978578713194)	(9.0, 1.0970832809447104)	('>10', 10.071518822640831)	('>50', 2.059802014246782)	('>100', 2.8030485020313916)	('>500', 0.6157213569671935)	('>1k', 1.2186357097094693)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979211	(1.0, 51.41086636989783)	(2.0, 17.133296098490362)	(3.0, 7.724736794716507)	(4.0, 4.410800834535427)	(5.0, 2.6711741441668058)	(6.0, 1.9075950883022539)	(7.0, 1.4117858887568806)	(8.0, 1.0535773936147215)	(9.0, 0.8578409529775568)	('>10', 7.080464428275358)	('>50', 1.2979287111601365)	('>100', 1.7863078465940225)	('>500', 0.49923603857907434)	('>1k', 0.7543894099331103)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979212	(1.0, 47.256847268207174)	(2.0, 15.329818235172487)	(3.0, 7.282365430503695)	(4.0, 4.266614333599716)	(5.0, 2.8892585441195653)	(6.0, 2.145433013607833)	(7.0, 1.641263699652047)	(8.0, 1.3107551277802467)	(9.0, 1.1151513505821542)	('>10', 10.026819369644345)	('>50', 2.017448242474017)	('>100', 2.863648446919861)	('>500', 0.8128989537875084)	('>1k', 1.041677983949371)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979213	(1.0, 55.7965172481323)	(2.0, 16.125515759101724)	(3.0, 6.739476523792201)	(4.0, 3.588221386863634)	(5.0, 2.1170834857412566)	(6.0, 1.4912548706852173)	(7.0, 1.0882610103824575)	(8.0, 0.731712688648592)	(9.0, 0.6883722796071442)	('>10', 6.214851387647585)	('>50', 1.6704026614463277)	('>100', 2.3643484424378802)	('>500', 0.5880790174248317)	('>1k', 0.7959032380888541)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979214	(1.0, 47.73111169608655)	(2.0, 15.22608752575616)	(3.0, 7.442453953178207)	(4.0, 4.488968062761865)	(5.0, 3.156485703079542)	(6.0, 2.288984722684959)	(7.0, 1.6862396376756337)	(8.0, 1.4028496575638347)	(9.0, 1.1880037498424039)	('>10', 10.589020417500109)	('>50', 1.8309168369994262)	('>100', 2.0759783414167883)	('>500', 0.31230081207936455)	('>1k', 0.5805988833751649)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979215	(1.0, 41.98790742013905)	(2.0, 16.08205879545683)	(3.0, 8.220426611475485)	(4.0, 4.95295835366907)	(5.0, 3.4507146956721217)	(6.0, 2.4039371536899377)	(7.0, 1.8653741975519191)	(8.0, 1.4390981823770066)	(9.0, 1.1188851916058644)	('>10', 10.110558348234918)	('>50', 2.097873186655809)	('>100', 3.3872302141987563)	('>500', 1.0893932344137702)	('>1k', 1.7935844148595166)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979216	(1.0, 47.58437763025839)	(2.0, 16.963889436237906)	(3.0, 8.131715742169758)	(4.0, 4.8738111606577785)	(5.0, 3.103138573671487)	(6.0, 2.2381983323805543)	(7.0, 1.6076235493577986)	(8.0, 1.2307584325378371)	(9.0, 0.9983664510728515)	('>10', 8.59563864782936)	('>50', 1.812399357709239)	('>100', 1.9215187926050532)	('>500', 0.3357485267511237)	('>1k', 0.6028153667607886)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979217	(1.0, 51.69421860544712)	(2.0, 15.845636645430316)	(3.0, 7.423957788860723)	(4.0, 4.123286093599806)	(5.0, 2.5999224280521958)	(6.0, 1.946553575850734)	(7.0, 1.464591917829209)	(8.0, 1.0737165627796457)	(9.0, 0.8645735412362324)	('>10', 7.429476789211169)	('>50', 1.2055793040138514)	('>100', 1.5440991718799877)	('>500', 0.8286738150921513)	('>1k', 1.450680656173493)	('>5k', 0.5050331045433321)	('>10k+', 0.0)
SRR2979218	(1.0, 36.929817828088076)	(2.0, 15.05046519407408)	(3.0, 8.242448936711574)	(4.0, 5.410810463459927)	(5.0, 3.778861376597489)	(6.0, 2.7808141538153097)	(7.0, 2.091901127894928)	(8.0, 1.752063583313588)	(9.0, 1.5288570037697995)	('>10', 13.571315881265425)	('>50', 2.8974200094322144)	('>100', 3.36706230085818)	('>500', 0.6915575709929723)	('>1k', 1.6490208705484737)	('>5k', 0.2575836991780218)	('>10k+', 0.0)
SRR2979219	(1.0, 44.56579073421831)	(2.0, 16.01791363315236)	(3.0, 7.957032798710387)	(4.0, 4.70113998322959)	(5.0, 3.0777929549961813)	(6.0, 2.256753053417323)	(7.0, 1.7342220319519022)	(8.0, 1.3687510243112027)	(9.0, 1.1610562894335965)	('>10', 9.950463732326764)	('>50', 1.9880252099263744)	('>100', 2.77977937940807)	('>500', 0.6011090778228824)	('>1k', 1.5339115510593702)	('>5k', 0.30625854603568553)	('>10k+', 0.0)
SRR2979220	(1.0, 44.95478047998792)	(2.0, 16.709036870157856)	(3.0, 8.394551760644962)	(4.0, 4.937392251899349)	(5.0, 3.364187966518112)	(6.0, 2.3802015477342247)	(7.0, 1.7828744082572796)	(8.0, 1.3894819443907924)	(9.0, 1.1685620679128164)	('>10', 9.569245157880655)	('>50', 1.7859248548714175)	('>100', 2.307141561417769)	('>500', 0.44234192728990157)	('>1k', 0.8142772010369497)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979221	(1.0, 70.17243508135797)	(2.0, 12.54651385490002)	(3.0, 4.605644251228492)	(4.0, 2.4243183861660706)	(5.0, 1.543494497716704)	(6.0, 1.0610509684897653)	(7.0, 0.7868123493368693)	(8.0, 0.701017433636445)	(9.0, 0.479489566345974)	('>10', 4.287422190700446)	('>50', 0.6521327281494539)	('>100', 0.7396686919717679)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979222	(1.0, 45.366952962487495)	(2.0, 16.398821788979333)	(3.0, 8.17729269403126)	(4.0, 5.11249790592785)	(5.0, 3.272790884155838)	(6.0, 2.3310592418352103)	(7.0, 1.7485659186520939)	(8.0, 1.3987554805690436)	(9.0, 1.0965532309981438)	('>10', 10.122404066981122)	('>50', 1.9254982822558442)	('>100', 2.1596557013233793)	('>500', 0.32226900816454035)	('>1k', 0.56688283363883)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979223	(1.0, 45.88588784130624)	(2.0, 15.724385844573662)	(3.0, 7.893306222004699)	(4.0, 4.766295044089925)	(5.0, 3.2171838553087673)	(6.0, 2.2763965680330718)	(7.0, 1.7789128441897137)	(8.0, 1.3854701714925841)	(9.0, 1.1273141644976397)	('>10', 10.743325930589661)	('>50', 1.9633548463735124)	('>100', 2.238711160973394)	('>500', 0.5030688175366583)	('>1k', 0.49638668903047883)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979224	(1.0, 42.923804876462555)	(2.0, 15.783743913399942)	(3.0, 8.118228886052197)	(4.0, 4.933437117015647)	(5.0, 3.3334156491181113)	(6.0, 2.4493287100213843)	(7.0, 1.9507620085993567)	(8.0, 1.54477601196517)	(9.0, 1.2504566378894073)	('>10', 11.326753869333912)	('>50', 2.333950056183943)	('>100', 2.7712423445965517)	('>500', 0.5547309719767487)	('>1k', 0.7253689473849935)	('>5k', 0.0)	('>10k+', 0.0)
SRR2979225	(1.0, 61.32143954819583)	(2.0, 14.902419119029467)	(3.0, 5.973933398839226)	(4.0, 3.1663066039721444)	(5.0, 2.023494678885485)	(6.0, 1.4186149995909225)	(7.0, 1.0794371911992904)	(8.0, 0.8498044396866699)	(9.0, 0.7128771237744674)	('>10', 5.968113645500285)	('>50', 1.08432576666601)	('>100', 0.9630852417235986)	('>500', 0.536148242936629)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
