Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
ERR1041423	(1, 32.463864422033005)	(2, 32.636109178818586)	(3, 32.67958227351429)	(4, 36.17293185790852)	(5, 36.121193789122465)	(6, 36.16460695620144)	(7, 36.12062641407865)	(8, 36.10392611131503)	(9, 37.84756325786156)	(10, 37.743594008994826)	(11, 37.815624033764045)	(12, 37.714961394474315)	(13, 37.72156905999142)	(14, 39.051729286290495)	(15, 39.061326745772845)	(16, 39.01388112169)	(17, 38.977068387484735)	(18, 38.920095047266614)	(19, 38.926750499891895)	(20, 38.85820583431512)	(21, 38.79385739345348)	(22, 38.69772600525348)	(23, 38.622884032054046)	(24, 38.53841050262481)	(25, 38.460491556276295)	(26, 38.60346399706355)	(27, 38.59777771865379)	(28, 38.60572949345407)	(29, 38.55418425210722)	(30, 38.53243013976825)	(31, 38.44953319744574)	(32, 38.378886932344045)	(33, 38.31104641626394)	(34, 38.22780760238646)	(35, 38.151246197373155)	(36, 38.09180988376884)	(37, 38.11129062130215)	(38, 38.066899884975136)	(39, 38.06334336173782)	(40, 37.982736713440346)	(41, 37.90784837383054)	(42, 37.824485442626155)	(43, 37.50965609555562)
ERR1041424	(1, 31.426186711531358)	(2, 31.596848150298516)	(3, 31.683645016317396)	(4, 35.40559542742699)	(5, 35.27294781342443)	(6, 35.386117170290845)	(7, 35.272862100236516)	(8, 35.20691630239426)	(9, 36.8240247584073)	(10, 36.59938335246627)	(11, 36.73218782212123)	(12, 36.57656191802988)	(13, 36.5911359081893)	(14, 37.626106525884786)	(15, 37.60060418204652)	(16, 37.52750903320035)	(17, 37.43379465142448)	(18, 37.30597150246507)	(19, 37.33907240078388)	(20, 37.24344531340459)	(21, 37.11619337828549)	(22, 37.003082615431374)	(23, 36.86928080309264)	(24, 36.74426425546948)	(25, 36.593497869122444)	(26, 36.37831514421361)	(27, 36.18647347373876)	(28, 35.98766036027436)	(29, 35.770907730660646)	(30, 35.621774665369855)	(31, 35.47797349963939)	(32, 35.69612123713012)	(33, 35.618914655332134)	(34, 35.596722717629696)	(35, 35.47003546285925)	(36, 35.3726205840143)	(37, 35.24935573809348)	(38, 35.051493455074755)	(39, 34.930366616512615)	(40, 34.766811231403985)	(41, 34.58971757011979)	(42, 34.39641753097588)	
ERR1041425	(1, 32.08939033797626)	(2, 32.245767966825255)	(3, 32.330106223575115)	(4, 35.9265511839737)	(5, 35.8634273316242)	(6, 35.93752339601143)	(7, 35.86956849681814)	(8, 35.82949960310572)	(9, 37.51517985099065)	(10, 37.39368053840059)	(11, 37.45909284271783)	(12, 37.390231655924076)	(13, 37.37830162822833)	(14, 38.62977172254449)	(15, 38.589892969696024)	(16, 38.586507389787954)	(17, 38.58169627800716)	(18, 38.525926831790386)	(19, 38.595117121992445)	(20, 38.5301065499972)	(21, 38.44565579420766)	(22, 38.385003423351606)	(23, 38.32156912028432)	(24, 38.26108998629144)	(25, 38.178888045502305)	(26, 38.05275190720846)	(27, 37.93776599756745)	(28, 37.85141348340045)	(29, 37.72376787612655)	(30, 37.5911676479342)	(31, 37.471432879866995)	(32, 37.59420465568824)	(33, 37.572582340262144)	(34, 37.565451649836305)	(35, 37.49084193698398)	(36, 37.43759258583531)	(37, 37.372590873868056)	(38, 37.24475885626831)	(39, 37.19571580341044)	(40, 37.105930844450434)	(41, 36.98927610190478)	(42, 36.87038700019387)	
ERR1041426	(1, 32.07172607461303)	(2, 32.232268466791446)	(3, 32.32002095291146)	(4, 35.91867738163421)	(5, 35.854748821039045)	(6, 35.93095286709948)	(7, 35.86424992809276)	(8, 35.82411447991735)	(9, 37.50710170135099)	(10, 37.384723078308326)	(11, 37.4505863901752)	(12, 37.380940739684775)	(13, 37.37198503658067)	(14, 38.625984655553246)	(15, 38.589358424392856)	(16, 38.580034162981185)	(17, 38.57133179875278)	(18, 38.511560489542305)	(19, 38.582433268945536)	(20, 38.5127857001295)	(21, 38.42596264276689)	(22, 38.371464211177916)	(23, 38.3114949547437)	(24, 38.25304357344735)	(25, 38.1777867006562)	(26, 38.05144709491767)	(27, 37.94007546453154)	(28, 37.85465302465396)	(29, 37.729929368450044)	(30, 37.603642396770404)	(31, 37.491724403271846)	(32, 37.62142623432563)	(33, 37.602912353980955)	(34, 37.60224189918072)	(35, 37.52666526548967)	(36, 37.48423478051418)	(37, 37.421479995400816)	(38, 37.304528315505095)	(39, 37.255573844925195)	(40, 37.173003595541665)	(41, 37.065596904397964)	(42, 36.955557431251705)	
ERR1041427	(1, 32.10413547939674)	(2, 32.26411536295774)	(3, 32.3499727013904)	(4, 35.946382178821736)	(5, 35.88442430516995)	(6, 35.95572609591715)	(7, 35.88669676303204)	(8, 35.848350871604296)	(9, 37.53705925406962)	(10, 37.421192039693636)	(11, 37.48389981465327)	(12, 37.416139319674365)	(13, 37.4072551300039)	(14, 38.66166104485352)	(15, 38.62259118671454)	(16, 38.6178170189429)	(17, 38.61454656844305)	(18, 38.560494098105444)	(19, 38.630170817241954)	(20, 38.56526031423189)	(21, 38.482418728987014)	(22, 38.421726390250356)	(23, 38.35603209969063)	(24, 38.29493226972127)	(25, 38.22359830539431)	(26, 38.09511965941513)	(27, 37.97970177415884)	(28, 37.89379794918507)	(29, 37.76423237447502)	(30, 37.63536972519971)	(31, 37.513193186198535)	(32, 37.63021522412201)	(33, 37.60434203867215)	(34, 37.59579414242669)	(35, 37.51762359823199)	(36, 37.46726509525031)	(37, 37.3978784276637)	(38, 37.27819564692689)	(39, 37.222549789226356)	(40, 37.13717126216709)	(41, 37.01886986569916)	(42, 36.904493278963656)	
ERR1041428	(1, 32.11691837001768)	(2, 32.27780491144166)	(3, 32.36570634652704)	(4, 35.95331144372013)	(5, 35.89142729687556)	(6, 35.961775434208306)	(7, 35.895548222078425)	(8, 35.85550996562722)	(9, 37.54726340041158)	(10, 37.42592096709214)	(11, 37.493085247692235)	(12, 37.42725713213225)	(13, 37.41692535156312)	(14, 38.68266186078436)	(15, 38.64638124738759)	(16, 38.64122245954104)	(17, 38.629520664014485)	(18, 38.57650655555028)	(19, 38.644442584042245)	(20, 38.57534734699762)	(21, 38.491307220338484)	(22, 38.439166711749515)	(23, 38.378641397300406)	(24, 38.32155411619528)	(25, 38.24917604163298)	(26, 38.12695759058706)	(27, 38.018809975933316)	(28, 37.93114639696342)	(29, 37.80963607409868)	(30, 37.68787973487052)	(31, 37.57577258658401)	(32, 37.70266126841081)	(33, 37.682650980453786)	(34, 37.68220715363601)	(35, 37.61071083919688)	(36, 37.56628811175792)	(37, 37.50543487623473)	(38, 37.38739401878006)	(39, 37.33930794448493)	(40, 37.258804983070505)	(41, 37.15209085196917)	(42, 37.046990334337444)	
ERR1041429	(1, 31.408350354005655)	(2, 31.63313405349632)	(3, 31.783581175065986)	(4, 35.581794110111105)	(5, 35.410596237640725)	(6, 35.46759669899474)	(7, 35.36798130152539)	(8, 35.34557490049773)	(9, 36.99149952347239)	(10, 36.762176231087274)	(11, 36.85582322112686)	(12, 36.701953206179915)	(13, 36.75064967941466)	(14, 37.81602577128903)	(15, 37.81155321109693)	(16, 37.74857858018974)	(17, 37.71617547125526)	(18, 37.634251137155054)	(19, 37.671634065212636)	(20, 37.578076580156704)	(21, 37.477550190975975)	(22, 37.38809034394883)	(23, 37.32774112853876)	(24, 37.22480866869212)	(25, 37.13845614275008)	(26, 36.94475007173843)	(27, 36.82176907176417)	(28, 36.68208079495791)	(29, 36.88399846804346)	(30, 36.827243089005215)	(31, 36.74477442631339)	(32, 36.661687487779496)	(33, 36.704714991931105)	(34, 36.68299005803227)	(35, 36.61703890624142)	(36, 36.56452886766208)	(37, 36.51757236362686)	(38, 36.46978150412165)	(39, 36.39583963165434)	(40, 36.29868927058048)	(41, 36.16583890562679)	(42, 36.08464770569532)	(43, 35.70837989449168)
ERR1041430	(1, 31.44609354321222)	(2, 31.667479058543936)	(3, 31.820678636607227)	(4, 35.612595341050294)	(5, 35.44357965576606)	(6, 35.50870103211074)	(7, 35.41264827872162)	(8, 35.39220316765465)	(9, 37.043123557307204)	(10, 36.83105320322894)	(11, 36.91437635902694)	(12, 36.77342176850939)	(13, 36.81428526103096)	(14, 37.893157827712656)	(15, 37.889551503182126)	(16, 37.83033737117088)	(17, 37.79993298038655)	(18, 37.72414344631194)	(19, 37.766382535957845)	(20, 37.676556478367054)	(21, 37.578477924599895)	(22, 37.4934169093701)	(23, 37.43742163116699)	(24, 37.339068392602805)	(25, 37.2485951741532)	(26, 37.06193338111342)	(27, 36.94503435515788)	(28, 36.81804783427119)	(29, 37.00812058662589)	(30, 36.957976268450494)	(31, 36.8730895389859)	(32, 36.79002107510413)	(33, 36.826398990968)	(34, 36.80372728145934)	(35, 36.73983611922537)	(36, 36.687872448897544)	(37, 36.63594811238954)	(38, 36.59451134574254)	(39, 36.51923728029019)	(40, 36.425288994918766)	(41, 36.2824140012752)	(42, 36.21145253059888)	(43, 35.8362876436608)
ERR1041431	(1, 31.382918985426382)	(2, 31.60383606595818)	(3, 31.746273834459004)	(4, 35.54677543830852)	(5, 35.378981950399634)	(6, 35.43819092947407)	(7, 35.33174201299494)	(8, 35.31638078304823)	(9, 36.94251797821855)	(10, 36.72367200501535)	(11, 36.817478063021525)	(12, 36.66971562448059)	(13, 36.71219711865728)	(14, 37.75561381814119)	(15, 37.74860805449019)	(16, 37.681391897232245)	(17, 37.66744519979668)	(18, 37.58685270999187)	(19, 37.62700032897709)	(20, 37.53810996110898)	(21, 37.443471460030665)	(22, 37.35233032334241)	(23, 37.291883369690936)	(24, 37.190034959850315)	(25, 37.089405213562685)	(26, 36.88009336880125)	(27, 36.753560987317485)	(28, 36.60922625554416)	(29, 36.79168646621364)	(30, 36.72184883744187)	(31, 36.61782241996098)	(32, 36.52001656609991)	(33, 36.53264114806797)	(34, 36.49973723213713)	(35, 36.41452078659319)	(36, 36.35187720395683)	(37, 36.28993640465975)	(38, 36.22759317741521)	(39, 36.136925160816)	(40, 36.0159567681346)	(41, 35.856107352741375)	(42, 35.75326235612425)	(43, 35.36259792585808)
ERR1041432	(1, 31.27676287611896)	(2, 31.512581840941163)	(3, 31.661936220950682)	(4, 35.47351886036919)	(5, 35.292193435763785)	(6, 35.36313220503369)	(7, 35.26251569930669)	(8, 35.24062177316913)	(9, 36.8646637645967)	(10, 36.62607969126339)	(11, 36.72513955436962)	(12, 36.567044325943584)	(13, 36.62193561179071)	(14, 37.658052826114094)	(15, 37.65537073057989)	(16, 37.59515646154499)	(17, 37.55485306404481)	(18, 37.472520912999414)	(19, 37.52020440303218)	(20, 37.41783865263369)	(21, 37.31490972786674)	(22, 37.22479376650182)	(23, 37.164137557877666)	(24, 37.07050190601378)	(25, 36.967683764751975)	(26, 36.77143362216673)	(27, 36.641285399211796)	(28, 36.5044988255754)	(29, 36.69349608256387)	(30, 36.637517266997804)	(31, 36.54603935531764)	(32, 36.46427664940514)	(33, 36.50873427904424)	(34, 36.490191329981364)	(35, 36.419604917951524)	(36, 36.370341493887196)	(37, 36.31927746460452)	(38, 36.2693176870793)	(39, 36.192809583161385)	(40, 36.09633685829924)	(41, 35.96299711485114)	(42, 35.886187118416515)	(43, 35.50737770366995)
ERR1041433	(1, 29.92856456694541)	(2, 30.1184891637554)	(3, 30.06219030398393)	(4, 33.78465525019486)	(5, 33.21090275894691)	(6, 33.81203435399007)	(7, 33.85929237006295)	(8, 33.92780336073757)	(9, 35.37991120882221)	(10, 34.87344885995387)	(11, 35.25179266493916)	(12, 34.89228080969966)	(13, 35.13105028216917)	(14, 35.72746993782672)	(15, 35.84986484333866)	(16, 35.65609044005258)	(17, 35.68018881805104)	(18, 35.59935382591238)	(19, 35.67056065390775)	(20, 35.547269567924275)	(21, 35.41355992796509)	(22, 35.310795873921876)	(23, 35.223131913631065)	(24, 35.08713500709527)	(25, 34.957822366573076)	(26, 34.577213182729615)	(27, 34.3962297189009)	(28, 34.20011332974212)	(29, 34.354562798904155)	(30, 34.21162018971788)	(31, 34.074222469202155)	(32, 33.91380373282878)	(33, 33.854889290704165)	(34, 33.80477979131276)	(35, 33.65740127119005)	(36, 33.53947389220785)	(37, 33.45326060125563)	(38, 33.3227708878753)	(39, 33.216215394605165)	(40, 33.01580414869543)	(41, 32.83547488445109)	(42, 32.64867658342443)	(43, 32.241139425982425)
ERR1041434	(1, 30.43207785069098)	(2, 30.69813171373138)	(3, 30.782677680588414)	(4, 34.63163505721033)	(5, 34.35908762916254)	(6, 34.597121010578384)	(7, 34.52380916072336)	(8, 34.51084559830147)	(9, 36.01547004524285)	(10, 35.620439064255656)	(11, 35.877409006563575)	(12, 35.575697375471265)	(13, 35.76451746393292)	(14, 36.47266193882269)	(15, 36.57313543949055)	(16, 36.41337280674089)	(17, 36.428176720902165)	(18, 36.35892334917676)	(19, 36.447219335962274)	(20, 36.34862639057463)	(21, 36.23104212429964)	(22, 36.135869252539926)	(23, 36.046974371629055)	(24, 35.93924274551367)	(25, 35.8421747620193)	(26, 35.44783486603556)	(27, 35.31025557668167)	(28, 35.1552834037704)	(29, 35.30992632354562)	(30, 35.170043648568374)	(31, 35.04909961397669)	(32, 34.922967936289865)	(33, 34.88780439452428)	(34, 34.85112906099085)	(35, 34.73145421059308)	(36, 34.61016012793044)	(37, 34.52826343578074)	(38, 34.42811225660395)	(39, 34.33371434275182)	(40, 34.161790138903235)	(41, 33.98425476845186)	(42, 33.75463224504197)	(43, 33.384840769717584)
ERR1041435	(1, 31.127636944168465)	(2, 31.38787509632834)	(3, 31.540063730136332)	(4, 35.37951838012774)	(5, 35.17667946422312)	(6, 35.241809876296564)	(7, 35.14048491705555)	(8, 35.127244312294614)	(9, 36.73426602876613)	(10, 36.47466343179774)	(11, 36.58597161494959)	(12, 36.394755783744834)	(13, 36.46873748951334)	(14, 37.43919637063319)	(15, 37.45749342681858)	(16, 37.347771178560706)	(17, 37.36078811925224)	(18, 37.29143607996748)	(19, 37.3341815962219)	(20, 37.24831128491798)	(21, 37.119876494292974)	(22, 37.04908360645087)	(23, 36.993568438252154)	(24, 36.8926892664101)	(25, 36.805938679067225)	(26, 36.546820387994245)	(27, 36.418496787429)	(28, 36.27961423982592)	(29, 36.472184381365985)	(30, 36.41041509329308)	(31, 36.31525643175434)	(32, 36.20978996377464)	(33, 36.23771330580374)	(34, 36.20987932668641)	(35, 36.12940905179531)	(36, 36.0582068407309)	(37, 35.99996096792359)	(38, 35.92865039148916)	(39, 35.86035915159673)	(40, 35.7476637889926)	(41, 35.58835976172972)	(42, 35.48336732804637)	(43, 35.107168215153024)
ERR1041436	(1, 31.10172061670904)	(2, 31.320115036166673)	(3, 31.442976390304526)	(4, 35.29163108098379)	(5, 35.129408109367716)	(6, 35.22570808246532)	(7, 35.08638094552454)	(8, 35.130026485599636)	(9, 36.66950442752835)	(10, 36.40805707855121)	(11, 36.55372029842716)	(12, 36.36209262760641)	(13, 36.4455196141211)	(14, 37.302927056612496)	(15, 37.33099042501999)	(16, 37.17453138676175)	(17, 37.312570997700035)	(18, 37.280669301333376)	(19, 37.34863081953796)	(20, 37.31369635150445)	(21, 37.215326030532324)	(22, 37.16498368805344)	(23, 37.091212009836426)	(24, 36.99397310518079)	(25, 36.89673571615319)	(26, 36.596408719408)	(27, 36.42905080006214)	(28, 36.274397632589036)	(29, 36.38411091365846)	(30, 36.22102403407132)	(31, 36.04594929466461)	(32, 35.83775656740566)	(33, 35.74853836622878)	(34, 35.67336927897786)	(35, 35.52934217954888)	(36, 35.398826903912976)	(37, 35.2594459621775)	(38, 35.11370468745856)	(39, 34.95226908459857)	(40, 34.73539559785842)	(41, 34.47954622097099)	(42, 34.252146697636)	(43, 33.826179442779356)
ERR1041437	(1, 31.15503727516908)	(2, 31.38949957127996)	(3, 31.52005965015456)	(4, 35.357187423553164)	(5, 35.1839832910379)	(6, 35.2606969974771)	(7, 35.138201673861424)	(8, 35.16340596452125)	(9, 36.73155453640167)	(10, 36.47770346904938)	(11, 36.60267227256217)	(12, 36.436042259194004)	(13, 36.506722997432625)	(14, 37.41120738436296)	(15, 37.44167739496359)	(16, 37.31073739847242)	(17, 37.404811177855805)	(18, 37.370302920979604)	(19, 37.42850259332383)	(20, 37.37456108704623)	(21, 37.26446590378386)	(22, 37.20000531266911)	(23, 37.13038772600465)	(24, 37.02830046479677)	(25, 36.939526381726395)	(26, 36.6569059756408)	(27, 36.50831556266108)	(28, 36.36194596891965)	(29, 36.483811185268834)	(30, 36.357913282414074)	(31, 36.208136167415795)	(32, 36.042370389406294)	(33, 35.97841388410474)	(34, 35.9093010010057)	(35, 35.788524264071775)	(36, 35.68009206979117)	(37, 35.56640095084422)	(38, 35.44603934340352)	(39, 35.316913685188524)	(40, 35.137448633902736)	(41, 34.91327191228907)	(42, 34.7381657206821)	(43, 34.327267212430165)
ERR1041438	(1, 29.950573325930986)	(2, 30.117190169115133)	(3, 29.986627733173897)	(4, 33.669141826101814)	(5, 32.99977579432866)	(6, 33.71392957806628)	(7, 33.74410659378203)	(8, 33.893053894772805)	(9, 35.22978412196789)	(10, 34.7631427229245)	(11, 35.20418730782371)	(12, 34.858168559959005)	(13, 35.13860181072771)	(14, 35.6768769217629)	(15, 35.84407563204646)	(16, 35.57693457464981)	(17, 35.68356038606081)	(18, 35.62201592927912)	(19, 35.73430026477622)	(20, 35.645173172189956)	(21, 35.518032541851724)	(22, 35.44212824564401)	(23, 35.331578834984626)	(24, 35.16388366928596)	(25, 35.05927570891698)	(26, 34.635366843184144)	(27, 34.45236697130167)	(28, 34.234951528869146)	(29, 34.306398402801506)	(30, 34.113949863341304)	(31, 33.915031388793984)	(32, 33.68533801674069)	(33, 33.504980568841816)	(34, 33.424618850358726)	(35, 33.21758626580116)	(36, 33.04933058592415)	(37, 32.89929428595832)	(38, 32.7453183720533)	(39, 32.55176481892723)	(40, 32.249306030064915)	(41, 31.970548983600956)	(42, 31.706541467372737)	(43, 31.316583746156475)
ERR1041439	(1, 31.081099462397667)	(2, 31.338270303527693)	(3, 31.48220537830593)	(4, 35.32695020265787)	(5, 35.14126340439285)	(6, 35.20809770324538)	(7, 35.09780388694321)	(8, 35.0970942082855)	(9, 36.68089880179474)	(10, 36.41941438022694)	(11, 36.540501744886086)	(12, 36.34904776998526)	(13, 36.43178758612246)	(14, 37.3538987971258)	(15, 37.38339248186766)	(16, 37.270077862331675)	(17, 37.30701954158286)	(18, 37.259577938331624)	(19, 37.31899744401554)	(20, 37.24317491970723)	(21, 37.11532485696188)	(22, 37.03614017813557)	(23, 36.97563592239809)	(24, 36.87826105902939)	(25, 36.779625063484595)	(26, 36.514190719914005)	(27, 36.377502356517034)	(28, 36.24774944193215)	(29, 36.405302254111646)	(30, 36.30697648359413)	(31, 36.19030645356248)	(32, 36.07533539838756)	(33, 36.06488112623098)	(34, 36.01108769148484)	(35, 35.92223052832152)	(36, 35.83954258927918)	(37, 35.76315045446929)	(38, 35.67908569732931)	(39, 35.584312989038885)	(40, 35.45531592372615)	(41, 35.2825620852102)	(42, 35.152466781799234)	(43, 34.77552054773912)
ERR1041440	(1, 32.32028401887045)	(2, 32.533461381198954)	(3, 32.62614604557725)	(4, 36.14096718515744)	(5, 36.05254715608898)	(6, 36.11670795580402)	(7, 36.048961128653744)	(8, 36.04465468880818)	(9, 37.776085743966114)	(10, 37.686129827708044)	(11, 37.74280818819142)	(12, 37.6512493829536)	(13, 37.682911451121335)	(14, 39.01177169913104)	(15, 38.9703708921317)	(16, 38.8878739358455)	(17, 38.85323057434851)	(18, 38.79881882143278)	(19, 38.81661724568812)	(20, 38.72361074365115)	(21, 38.662970114910934)	(22, 38.58000758208292)	(23, 38.487083543787676)	(24, 38.43985014505601)	(25, 38.33788487374458)	(26, 38.195876011183)	(27, 38.10665081530298)	(28, 37.97734136896683)	(29, 38.07162090501666)	(30, 38.07855816728915)	(31, 38.06112796654721)	(32, 38.15991093915894)	(33, 38.115865565775714)	(34, 38.1367878769137)	(35, 38.07330625773813)	(36, 38.009852126476474)	(37, 37.9098659849664)	(38, 37.86332894672041)	(39, 37.802142568356146)	(40, 37.75214090762801)	(41, 37.73587207124867)	(42, 37.630876257428895)	(43, 37.221495892274866)
ERR1041441	(1, 32.12659455868367)	(2, 32.284751300264375)	(3, 32.37065171722871)	(4, 35.96123258035045)	(5, 35.89626026421392)	(6, 35.965646527294304)	(7, 35.89924266899645)	(8, 35.859743349780345)	(9, 37.54960358810779)	(10, 37.435084967796115)	(11, 37.497314531260194)	(12, 37.43469019908821)	(13, 37.42008497032409)	(14, 38.68585693577981)	(15, 38.649521732249944)	(16, 38.647434938749676)	(17, 38.645239543407115)	(18, 38.586818122755474)	(19, 38.6583892647989)	(20, 38.595217878654125)	(21, 38.51630104552025)	(22, 38.46180547023637)	(23, 38.39985681544816)	(24, 38.34312024013748)	(25, 38.276295423301974)	(26, 38.15093229221176)	(27, 38.04409022446909)	(28, 37.95943336938227)	(29, 37.83547437719523)	(30, 37.7148712223825)	(31, 37.603160475401026)	(32, 37.72147793557403)	(33, 37.695563149594996)	(34, 37.685302904593684)	(35, 37.618206178676324)	(36, 37.571734499842506)	(37, 37.512040091674514)	(38, 37.39531586299787)	(39, 37.34416490087554)	(40, 37.26249398973743)	(41, 37.151398855433655)	(42, 37.040946130351536)	
ERR1041442	(1, 31.953326308043906)	(2, 32.123158331062605)	(3, 32.199049908505984)	(4, 35.834686204774385)	(5, 35.77109963175008)	(6, 35.86741101931681)	(7, 35.81103754479181)	(8, 35.778807010428714)	(9, 37.450625286792466)	(10, 37.29465137405044)	(11, 37.37714770515703)	(12, 37.30328450297444)	(13, 37.29628369147523)	(14, 38.50227849743299)	(15, 38.45944218655237)	(16, 38.454797779392244)	(17, 38.445532635352066)	(18, 38.37821025843846)	(19, 38.453594695471594)	(20, 38.37905493331505)	(21, 38.28356566862577)	(22, 38.22351715014301)	(23, 38.15917760127991)	(24, 38.09139542451622)	(25, 38.020686892889934)	(26, 37.87388493410902)	(27, 37.763743766049664)	(28, 37.660643667603665)	(29, 37.52801461518648)	(30, 37.40401813255282)	(31, 37.28247310813889)	(32, 37.42902028524365)	(33, 37.40307989483686)	(34, 37.39784503533581)	(35, 37.32214244737277)	(36, 37.272928393861534)	(37, 37.20847925346546)	(38, 37.08065899550787)	(39, 37.0197218164312)	(40, 36.92789529460925)	(41, 36.80838330496006)	(42, 36.694149787768914)	
ERR1041443	(1, 31.772889273494535)	(2, 31.91563874392818)	(3, 32.11018996830279)	(4, 35.74451827426163)	(5, 35.62621907740912)	(6, 35.63360665856374)	(7, 35.55285757014259)	(8, 35.56255466862873)	(9, 37.216371507764)	(10, 37.02076194909898)	(11, 37.165047208023)	(12, 37.003703310181244)	(13, 37.11101872659636)	(14, 38.27242465540569)	(15, 38.306770649402814)	(16, 38.267070461651656)	(17, 38.23781616600715)	(18, 38.18352162700472)	(19, 38.221755795749836)	(20, 38.10612331633521)	(21, 38.02262558046553)	(22, 37.9584953866771)	(23, 37.883927284965964)	(24, 37.81613235074643)	(25, 37.74105326126276)	(26, 37.5724825714477)	(27, 37.407688769139774)	(28, 37.28227689272757)	(29, 37.15569367511373)	(30, 37.062717116063624)	(31, 37.183184940109406)	(32, 37.24346614306798)	(33, 37.19349411842019)	(34, 37.12789114977776)	(35, 37.00590977012306)	(36, 36.98009027041203)	(37, 36.89595908167144)	(38, 36.826474202794586)	(39, 36.73683540113461)	(40, 36.65513226414874)	(41, 36.53783072178865)	(42, 36.41444056358512)	(43, 36.29799590841281)
ERR1041444	(1, 31.74992174257711)	(2, 31.904353771355904)	(3, 32.097824143268156)	(4, 35.735471376828315)	(5, 35.60454674029234)	(6, 35.58790849000689)	(7, 35.52225354791482)	(8, 35.53202303970109)	(9, 37.16971961154664)	(10, 36.9557139038995)	(11, 37.0995536674643)	(12, 36.91443757102764)	(13, 37.0440034874243)	(14, 38.14359562852566)	(15, 38.243163995220065)	(16, 38.21091030542571)	(17, 38.19938048496978)	(18, 38.14498029600159)	(19, 38.178672720874786)	(20, 38.06663544464979)	(21, 37.859282736367774)	(22, 37.85746361077768)	(23, 37.81280888355001)	(24, 37.760663173021825)	(25, 37.68604080582969)	(26, 37.51245018398962)	(27, 37.35335888272558)	(28, 37.24350642337183)	(29, 37.118389005282644)	(30, 37.0353945957194)	(31, 37.17863820963888)	(32, 37.24818563568227)	(33, 37.19239579428184)	(34, 37.12477332828532)	(35, 37.0245183158159)	(36, 37.010774535667295)	(37, 36.933000270082374)	(38, 36.87693957938984)	(39, 36.786195352256826)	(40, 36.701683726507916)	(41, 36.60834220932496)	(42, 36.49375800389057)	(43, 36.383214552902466)
ERR1041445	(1, 31.783188904824474)	(2, 31.937097980806406)	(3, 32.13482607646301)	(4, 35.76275273736581)	(5, 35.638316145069524)	(6, 35.62314523372144)	(7, 35.56170985619522)	(8, 35.571710323366304)	(9, 37.218825441711516)	(10, 37.0127833289309)	(11, 37.146216534174194)	(12, 36.97513459975524)	(13, 37.10039631889224)	(14, 38.213042164257104)	(15, 38.31360193040604)	(16, 38.282521526504695)	(17, 38.27611627274625)	(18, 38.222739283339514)	(19, 38.25690051147093)	(20, 38.15221824229196)	(21, 37.950122034355985)	(22, 37.948722024060686)	(23, 37.908014388869454)	(24, 37.85365496246537)	(25, 37.79134047666731)	(26, 37.61953536641681)	(27, 37.46618614425667)	(28, 37.36082090351389)	(29, 37.237830036646)	(30, 37.16092829024024)	(31, 37.29397210274708)	(32, 37.36354402248333)	(33, 37.30980394219753)	(34, 37.237063525373216)	(35, 37.140143560547564)	(36, 37.12511442873556)	(37, 37.04617979924669)	(38, 36.99249319940427)	(39, 36.90069170127553)	(40, 36.818377408357755)	(41, 36.722003394943556)	(42, 36.60864652270032)	(43, 36.49611715698965)
ERR1041446	(1, 31.57064996150589)	(2, 31.71496693972375)	(3, 31.91085724637072)	(4, 35.60127865434069)	(5, 35.45825505820909)	(6, 35.464326427057706)	(7, 35.37784859250298)	(8, 35.38554716397438)	(9, 37.01693339483693)	(10, 36.78318851677426)	(11, 36.93313289883557)	(12, 36.75338289667157)	(13, 36.866928797120785)	(14, 37.97766074474973)	(15, 37.998957014678446)	(16, 37.95401869871712)	(17, 37.899876545362645)	(18, 37.82730576719198)	(19, 37.85537830547879)	(20, 37.720667856845814)	(21, 37.63551175591484)	(22, 37.56828022458934)	(23, 37.47074478861733)	(24, 37.393872856401096)	(25, 37.30153490958682)	(26, 37.10741406504721)	(27, 36.932031454149104)	(28, 36.78187970442644)	(29, 36.64588515695399)	(30, 36.55040834368185)	(31, 36.73208148332233)	(32, 36.81562204841364)	(33, 36.78379531494606)	(34, 36.71898056401746)	(35, 36.59738596315379)	(36, 36.57585999559171)	(37, 36.493556862207384)	(38, 36.41512195740018)	(39, 36.335224815774595)	(40, 36.24894192940241)	(41, 36.1282943451604)	(42, 36.01306616985406)	(43, 35.893858743356994)
