Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
ERR1041450	(1.0, 23.31289700908681)	(2.0, 8.75121090678754)	(3.0, 4.990978397476872)	(4.0, 3.3903782263151805)	(5.0, 2.620852181489395)	(6.0, 2.0448380741412886)	(7.0, 1.6173132476136918)	(8.0, 1.369357285992627)	(9.0, 1.2217696535622506)	('>10', 17.234526412182625)	('>50', 6.705630607584966)	('>100', 11.919403783708415)	('>500', 3.6672028652180564)	('>1k', 6.136197347442596)	('>5k', 1.4816201551986545)	('>10k+', 3.535823846199134)
ERR1041451	(1.0, 33.6274407225242)	(2.0, 8.682756487520116)	(3.0, 4.325042568240776)	(4.0, 2.6621592828667557)	(5.0, 1.9367320542595063)	(6.0, 1.4940649024342425)	(7.0, 1.2372296949795794)	(8.0, 1.090636168896662)	(9.0, 0.9324525576825242)	('>10', 13.018564914155967)	('>50', 5.306064452722632)	('>100', 11.220014323949904)	('>500', 4.617411314040964)	('>1k', 7.951529164129488)	('>5k', 0.7076850352622565)	('>10k+', 1.1902163563344534)
ERR1041452	(1.0, 54.07089796808411)	(2.0, 9.33349466436831)	(3.0, 4.4228695113870415)	(4.0, 2.86774919881847)	(5.0, 2.1337469442288404)	(6.0, 1.7103474196549093)	(7.0, 1.4436305195902666)	(8.0, 1.1978749515068665)	(9.0, 1.0696568044732815)	('>10', 13.773856833965514)	('>50', 3.6861786209784273)	('>100', 3.495601957667456)	('>500', 0.25315774287543574)	('>1k', 0.3317911459326294)	('>5k', 0.20914571646848007)	('>10k+', 0.0)
ERR1041453	(1.0, 39.738697607234066)	(2.0, 10.636131642304735)	(3.0, 5.007450161623542)	(4.0, 3.0750590743403783)	(5.0, 2.274820555946811)	(6.0, 1.7450928010175462)	(7.0, 1.4578952931768463)	(8.0, 1.257847869638306)	(9.0, 1.0743980191854487)	('>10', 15.861526430336864)	('>50', 5.846116734408778)	('>100', 8.853843582384862)	('>500', 1.3737910191147416)	('>1k', 0.8688401624708235)	('>5k', 0.08904908125260462)	('>10k+', 0.8394399655636986)
ERR1041454	(1.0, 48.59232494087684)	(2.0, 11.643678826410127)	(3.0, 5.73544193906502)	(4.0, 3.6766821458957573)	(5.0, 2.6672630359327707)	(6.0, 2.111787506243352)	(7.0, 1.6678372875390413)	(8.0, 1.4116265594231985)	(9.0, 1.249098334144526)	('>10', 14.642773224149455)	('>50', 3.0719939256676034)	('>100', 2.3301556454419305)	('>500', 0.10814247604065638)	('>1k', 0.2776440526174243)	('>5k', 0.17370711731168234)	('>10k+', 0.6398429832405502)
ERR1041455	(1.0, 40.678663865348405)	(2.0, 11.053914821125)	(3.0, 5.774788696781595)	(4.0, 3.7161568856499834)	(5.0, 2.743946354002482)	(6.0, 2.1338768039533726)	(7.0, 1.7640192624746271)	(8.0, 1.5345631184309902)	(9.0, 1.3239356963722215)	('>10', 17.390834407482068)	('>50', 5.1964137523038145)	('>100', 5.730157639994672)	('>500', 0.5683678123103487)	('>1k', 0.2083387613537044)	('>5k', 0.18202212241674212)	('>10k+', 0.0)
ERR1041456	(1.0, 36.87343720368056)	(2.0, 10.772183726547729)	(3.0, 5.543702900251208)	(4.0, 3.5293088638034655)	(5.0, 2.5823446945717565)	(6.0, 2.0855890502480943)	(7.0, 1.72548383390283)	(8.0, 1.5072492789818643)	(9.0, 1.2853611646037701)	('>10', 18.449497012353675)	('>50', 6.265247462878539)	('>100', 7.772220787469034)	('>500', 0.8447500582262648)	('>1k', 0.3252117776905468)	('>5k', 0.43841218479053506)	('>10k+', 0.0)
ERR1041457	(1.0, 37.14461856116358)	(2.0, 11.604688345036593)	(3.0, 5.757674925059882)	(4.0, 3.576334374631227)	(5.0, 2.634675317950129)	(6.0, 2.0219780912078233)	(7.0, 1.6972493448793022)	(8.0, 1.3988167178738713)	(9.0, 1.1755670239358544)	('>10', 17.020166380756415)	('>50', 5.603275578840752)	('>100', 7.401655780433675)	('>500', 1.0878878723219465)	('>1k', 0.4782921645807181)	('>5k', 0.15545238962313296)	('>10k+', 1.2416671317051748)
ERR1041458	(1.0, 35.61925248888694)	(2.0, 10.983202547420829)	(3.0, 5.519093617465899)	(4.0, 3.676073654465716)	(5.0, 2.676672950121956)	(6.0, 2.15706199967629)	(7.0, 1.7478160654150878)	(8.0, 1.4132567031846766)	(9.0, 1.2424995565077563)	('>10', 15.926383986151423)	('>50', 5.668162350153994)	('>100', 9.9849253010443)	('>500', 1.808593355023863)	('>1k', 0.9291675423858158)	('>5k', 0.06873523403062777)	('>10k+', 0.5791026480648059)
ERR1041459	(1.0, 34.15808797134053)	(2.0, 11.332142030201862)	(3.0, 5.638685361305547)	(4.0, 3.454572512367389)	(5.0, 2.4475642055300195)	(6.0, 1.931010887276531)	(7.0, 1.5522703289263946)	(8.0, 1.3045229169613677)	(9.0, 1.1033187322599698)	('>10', 15.714407997965086)	('>50', 6.108067676310142)	('>100', 9.603897748345288)	('>500', 1.7762302327584127)	('>1k', 1.377736366479394)	('>5k', 0.33063081957256846)	('>10k+', 2.1668542123996675)
ERR1041460	(1.0, 39.05691922903826)	(2.0, 10.278738669533213)	(3.0, 4.847513686297284)	(4.0, 3.1484669917731676)	(5.0, 2.290213154471964)	(6.0, 1.8211670535913043)	(7.0, 1.4899953425790349)	(8.0, 1.2857854256701846)	(9.0, 1.0544743137321717)	('>10', 16.714553719935303)	('>50', 6.167758591215325)	('>100', 8.97295674359701)	('>500', 1.3430240618549079)	('>1k', 0.7408489379177241)	('>5k', 0.08339538818264344)	('>10k+', 0.7041886906104762)
ERR1041461	(1.0, 35.562173294362)	(2.0, 11.03431433240514)	(3.0, 5.846732852483409)	(4.0, 3.8784214838352677)	(5.0, 2.8712492541214623)	(6.0, 2.1888882741753197)	(7.0, 1.8443763201568861)	(8.0, 1.5515690103171358)	(9.0, 1.380379986304508)	('>10', 18.334883629245883)	('>50', 6.092532118252617)	('>100', 7.315341660317122)	('>500', 0.9493068143820026)	('>1k', 0.48046926300121595)	('>5k', 0.0702817504952703)	('>10k+', 0.5990799561447491)
ERR1041462	(1.0, 36.69529374470905)	(2.0, 11.006133813261282)	(3.0, 5.42051149140002)	(4.0, 3.428473835472364)	(5.0, 2.491655356336322)	(6.0, 1.9551421489381018)	(7.0, 1.500954076160124)	(8.0, 1.3097361834637007)	(9.0, 1.1830307737336008)	('>10', 15.128179638901251)	('>50', 5.410119545698999)	('>100', 10.213947277165387)	('>500', 2.035759736275075)	('>1k', 0.9835117250173451)	('>5k', 0.1272628742491164)	('>10k+', 1.1102877792183297)
ERR1041463	(1.0, 38.41658643858177)	(2.0, 9.820837678913701)	(3.0, 4.644638465766371)	(4.0, 2.9585201636428073)	(5.0, 2.211699736849421)	(6.0, 1.7117111707139643)	(7.0, 1.4758227409942026)	(8.0, 1.1935171233711133)	(9.0, 1.0832358954161756)	('>10', 15.619948912334522)	('>50', 6.096005443246804)	('>100', 9.797832300404458)	('>500', 1.9670496715704402)	('>1k', 1.549056066297636)	('>5k', 0.0)	('>10k+', 1.4535381918965422)
ERR1041464	(1.0, 37.10433519388512)	(2.0, 10.166673600815049)	(3.0, 5.185620223432065)	(4.0, 3.4355616177415156)	(5.0, 2.5633251264344556)	(6.0, 1.9363178704110016)	(7.0, 1.7281522781521297)	(8.0, 1.286042335849457)	(9.0, 1.2037864502165159)	('>10', 16.62035637471463)	('>50', 6.090375567538636)	('>100', 8.404218892421644)	('>500', 1.3819034566674202)	('>1k', 0.74406777403744)	('>5k', 0.4382381524964644)	('>10k+', 1.711025085186375)
ERR1041465	(1.0, 38.464657023097494)	(2.0, 10.677730057772232)	(3.0, 5.401222100308973)	(4.0, 3.5764979723461856)	(5.0, 2.5999463308236006)	(6.0, 1.877608589069211)	(7.0, 1.5542430043075721)	(8.0, 1.3532329701993675)	(9.0, 1.2040468993280178)	('>10', 16.53251636923942)	('>50', 5.921613624642218)	('>100', 8.337787448673188)	('>500', 1.3114786692257405)	('>1k', 0.47173978115852805)	('>5k', 0.07079833873088055)	('>10k+', 0.6448808210773129)
ERR1041466	(1.0, 31.323656780430483)	(2.0, 10.141303241715352)	(3.0, 5.5806476933630575)	(4.0, 3.7118521208584068)	(5.0, 2.8069976578689393)	(6.0, 2.31671204529154)	(7.0, 1.9288733261959745)	(8.0, 1.5910728356783341)	(9.0, 1.4512002539912365)	('>10', 20.4071624683724)	('>50', 7.338995651003525)	('>100', 8.414409878173288)	('>500', 1.0386907587651635)	('>1k', 0.9196858993201532)	('>5k', 0.10609894706942742)	('>10k+', 0.9226404419027183)
ERR1041467	(1.0, 29.26530951370381)	(2.0, 10.06937372232524)	(3.0, 5.411805445939212)	(4.0, 3.5493326073034894)	(5.0, 2.5586540731896585)	(6.0, 1.9848630515040857)	(7.0, 1.6982548427501016)	(8.0, 1.4181382332431223)	(9.0, 1.2667348372937153)	('>10', 18.16010902060133)	('>50', 6.561032945955038)	('>100', 9.09966393663873)	('>500', 1.6162924254927429)	('>1k', 2.527665599821217)	('>5k', 1.3115380899515667)	('>10k+', 3.501231654286865)
ERR1041468	(1.0, 27.026127010481922)	(2.0, 11.1402357894068)	(3.0, 6.245492710412632)	(4.0, 4.258901353302715)	(5.0, 3.2811612254614806)	(6.0, 2.6071082543417745)	(7.0, 2.1194659346749267)	(8.0, 1.788481400783587)	(9.0, 1.5419606988081247)	('>10', 17.638177148723205)	('>50', 4.9098446078772)	('>100', 9.251285325271512)	('>500', 3.1572188650992024)	('>1k', 3.272120551664494)	('>5k', 0.17985729307361475)	('>10k+', 1.5825618306167208)
ERR1041469	(1.0, 23.851293222828318)	(2.0, 10.514580734483706)	(3.0, 6.108049276477903)	(4.0, 4.220713677246756)	(5.0, 3.0989863705812737)	(6.0, 2.496808165060886)	(7.0, 2.103232944277386)	(8.0, 1.8014737185574874)	(9.0, 1.5176045701545333)	('>10', 18.14257452869628)	('>50', 5.074785976098504)	('>100', 9.384569579033162)	('>500', 3.997745555747604)	('>1k', 5.3656586445251175)	('>5k', 0.8934357930586244)	('>10k+', 1.4284872431724482)
ERR1041470	(1.0, 27.971363170508432)	(2.0, 11.105660666111678)	(3.0, 6.198921298279858)	(4.0, 4.311449125769283)	(5.0, 3.2719799164210235)	(6.0, 2.535196216362164)	(7.0, 2.098353225433634)	(8.0, 1.865213977784894)	(9.0, 1.5457387863168248)	('>10', 17.71201050950094)	('>50', 4.708806306425701)	('>100', 8.645966218475145)	('>500', 3.086485956559409)	('>1k', 3.03059371610433)	('>5k', 0.45387108230579654)	('>10k+', 1.4583898276409855)
ERR1041471	(1.0, 30.709464247187086)	(2.0, 11.116177734556299)	(3.0, 5.800104023937638)	(4.0, 3.818237869192404)	(5.0, 2.7381598372759814)	(6.0, 2.18129064645661)	(7.0, 1.698707378832496)	(8.0, 1.4947941365262736)	(9.0, 1.208621582862897)	('>10', 14.375255212596397)	('>50', 4.310618273119602)	('>100', 9.360171892254192)	('>500', 3.5557566423809273)	('>1k', 4.470409717885873)	('>5k', 0.9462123866331692)	('>10k+', 2.2160184183021436)
ERR1041472	(1.0, 33.66891757609975)	(2.0, 12.293786739867654)	(3.0, 6.1508195230308775)	(4.0, 3.787868067118094)	(5.0, 2.686041816209336)	(6.0, 2.1033915760359276)	(7.0, 1.6115547336704796)	(8.0, 1.362435661283877)	(9.0, 1.2063411405142603)	('>10', 13.39103527983658)	('>50', 4.379747420231295)	('>100', 9.094828766490657)	('>500', 2.85388349836275)	('>1k', 2.8962477532530264)	('>5k', 0.26661337997757456)	('>10k+', 2.2464870680178035)
ERR1041473	(1.0, 27.122650218958)	(2.0, 11.058216298709663)	(3.0, 6.045576379626432)	(4.0, 3.890031096197784)	(5.0, 2.8370859270454996)	(6.0, 2.339131145179094)	(7.0, 1.8781349523546365)	(8.0, 1.6041484353430915)	(9.0, 1.3962685199095806)	('>10', 15.982220716516798)	('>50', 4.724180365089138)	('>100', 9.796524407164812)	('>500', 3.5371565316975992)	('>1k', 4.730713508769976)	('>5k', 0.8875755968122576)	('>10k+', 2.1703859006256003)
ERR1041474	(1.0, 26.150159158178976)	(2.0, 10.238193357072594)	(3.0, 5.54091854396396)	(4.0, 3.762552378431097)	(5.0, 2.7257844096618724)	(6.0, 2.2107960577532735)	(7.0, 1.8291834621853773)	(8.0, 1.5616730456506633)	(9.0, 1.2925838081436847)	('>10', 15.860762260237568)	('>50', 4.662719484169734)	('>100', 10.367964799319394)	('>500', 4.791060336180658)	('>1k', 6.671904686143583)	('>5k', 0.7060424189525404)	('>10k+', 1.627701793955101)
ERR1041475	(1.0, 31.26537561224821)	(2.0, 11.168448480008697)	(3.0, 5.822773404611216)	(4.0, 3.8430956915157224)	(5.0, 2.825254014978474)	(6.0, 2.2196018644403956)	(7.0, 1.8775054775889393)	(8.0, 1.5091893268865846)	(9.0, 1.2465807347842834)	('>10', 14.797620696231453)	('>50', 4.346122886334936)	('>100', 9.85402763994103)	('>500', 3.6449234400241455)	('>1k', 3.718335907474038)	('>5k', 0.0718262474230341)	('>10k+', 1.7893185755091146)
ERR1041476	(1.0, 31.05883352828777)	(2.0, 11.614113579129528)	(3.0, 6.353320465122057)	(4.0, 4.083239873802985)	(5.0, 3.0543653205214802)	(6.0, 2.3754180560725624)	(7.0, 1.9432725363866512)	(8.0, 1.572711312905407)	(9.0, 1.340584634006589)	('>10', 15.251512364293607)	('>50', 4.218761323101046)	('>100', 9.015782729964121)	('>500', 2.9892930311462362)	('>1k', 3.274779241575184)	('>5k', 0.16436797256399302)	('>10k+', 1.689644031120783)
ERR1041477	(1.0, 39.68745326895943)	(2.0, 11.123666517117805)	(3.0, 5.878431808668445)	(4.0, 3.838076357810457)	(5.0, 2.887328113800657)	(6.0, 2.184640132743592)	(7.0, 1.9260197622230955)	(8.0, 1.5328875161127118)	(9.0, 1.3751031560834144)	('>10', 16.895242007453344)	('>50', 4.940716304751716)	('>100', 6.015876732688866)	('>500', 0.7503174763627244)	('>1k', 0.3517338409846393)	('>5k', 0.0)	('>10k+', 0.6125070042392345)
ERR1041478	(1.0, 40.0794888022521)	(2.0, 10.40045223831085)	(3.0, 5.339441524509755)	(4.0, 3.436503636713236)	(5.0, 2.5955736606847117)	(6.0, 2.0461653247972547)	(7.0, 1.6842189418602973)	(8.0, 1.4774471632667783)	(9.0, 1.2583537531010487)	('>10', 17.193457777574803)	('>50', 5.407206006631695)	('>100', 7.054959131263892)	('>500', 1.034103334558847)	('>1k', 0.41286632223454733)	('>5k', 0.1550982350741713)	('>10k+', 0.4246641471659777)
ERR1041479	(1.0, 38.5572224008798)	(2.0, 11.030103742388034)	(3.0, 5.815033167932739)	(4.0, 3.7157739674693353)	(5.0, 2.7645997622533276)	(6.0, 2.178922749719616)	(7.0, 1.8002187227727469)	(8.0, 1.54122949954473)	(9.0, 1.2742565462155577)	('>10', 17.386390744590148)	('>50', 5.558132351361113)	('>100', 6.576069231356136)	('>500', 0.7547009735959135)	('>1k', 0.47184946532789795)	('>5k', 0.0)	('>10k+', 0.5754966745930317)
ERR1041480	(1.0, 37.56115279972418)	(2.0, 10.82935763541719)	(3.0, 5.793344521844154)	(4.0, 3.957184001018474)	(5.0, 2.9133324491473234)	(6.0, 2.269148992484066)	(7.0, 1.825831846516392)	(8.0, 1.5642757386597896)	(9.0, 1.3563046656789604)	('>10', 17.587912641004078)	('>50', 5.551596963622101)	('>100', 6.234187348810944)	('>500', 0.7622678485457949)	('>1k', 0.44821829930248613)	('>5k', 0.0)	('>10k+', 1.3458842482239564)
ERR1041481	(1.0, 34.37047650574421)	(2.0, 10.274651140227242)	(3.0, 5.563083085224937)	(4.0, 3.6662335712857064)	(5.0, 2.764628567071637)	(6.0, 2.158654864522483)	(7.0, 1.6942411313350694)	(8.0, 1.4286003333027082)	(9.0, 1.2385779832930217)	('>10', 17.034926788042238)	('>50', 6.376242876737394)	('>100', 9.632771285599995)	('>500', 2.000601412079742)	('>1k', 1.2092810196429749)	('>5k', 0.06038627788405219)	('>10k+', 0.5266431580064905)
ERR1041482	(1.0, 35.47834437866636)	(2.0, 10.790803898898586)	(3.0, 5.859126513127711)	(4.0, 3.847144481008697)	(5.0, 2.8102150154619356)	(6.0, 2.2525955269512203)	(7.0, 1.7482841182550284)	(8.0, 1.5631687654415467)	(9.0, 1.371069454294413)	('>10', 17.903552205009728)	('>50', 6.038537152713819)	('>100', 7.978171074210619)	('>500', 1.1240725542129717)	('>1k', 0.4915700606689316)	('>5k', 0.07740883493364274)	('>10k+', 0.6659359661448115)
ERR1041483	(1.0, 36.51278460675498)	(2.0, 10.629245881781342)	(3.0, 5.67023193888486)	(4.0, 3.8649990325498615)	(5.0, 2.8773149710902337)	(6.0, 2.2552981551916487)	(7.0, 1.8631513952136274)	(8.0, 1.4889165802490036)	(9.0, 1.3330766141809092)	('>10', 17.280610288305702)	('>50', 6.112858387554695)	('>100', 7.937554323832136)	('>500', 1.1690679481501438)	('>1k', 0.6099472327589638)	('>5k', 0.0)	('>10k+', 0.3949426435019893)
ERR1041484	(1.0, 34.27707550974989)	(2.0, 10.104993821513839)	(3.0, 5.496177876445963)	(4.0, 3.628383986515493)	(5.0, 2.7342646876502275)	(6.0, 2.141874570480674)	(7.0, 1.8044952741006723)	(8.0, 1.4812953483743818)	(9.0, 1.2898933342477574)	('>10', 17.21775995481714)	('>50', 6.36393649504374)	('>100', 9.615235209192335)	('>500', 1.9445389422742196)	('>1k', 1.092472329188869)	('>5k', 0.08259129956867828)	('>10k+', 0.7250113608363693)
ERR1041485	(1.0, 39.357363056681365)	(2.0, 10.854534132884698)	(3.0, 5.613070843949634)	(4.0, 3.6393927593987225)	(5.0, 2.6791052368873998)	(6.0, 2.1159566982328704)	(7.0, 1.7187490799442686)	(8.0, 1.435146857777777)	(9.0, 1.2454946137326175)	('>10', 15.96417059919665)	('>50', 5.277290442120736)	('>100', 6.877108299431796)	('>500', 1.0873275822767445)	('>1k', 0.6904398196506258)	('>5k', 0.13702200722737445)	('>10k+', 1.3078279706066724)
ERR1041486	(1.0, 36.371757279345154)	(2.0, 13.98097059926261)	(3.0, 7.288970766206269)	(4.0, 4.265159459309611)	(5.0, 2.7907872461618837)	(6.0, 2.020205660885652)	(7.0, 1.5273412062296308)	(8.0, 1.247969806421956)	(9.0, 0.9534300154769274)	('>10', 11.900377326164426)	('>50', 4.188602728782283)	('>100', 7.219566007761949)	('>500', 1.2535142389067562)	('>1k', 0.8813413104323132)	('>5k', 0.10368415964124127)	('>10k+', 4.006322189011271)
ERR1041487	(1.0, 34.353346906796304)	(2.0, 10.293862814188754)	(3.0, 5.640032747191228)	(4.0, 3.737162379242885)	(5.0, 2.717298094196158)	(6.0, 2.209748281008462)	(7.0, 1.7473556055513089)	(8.0, 1.478687458979546)	(9.0, 1.3215866857944731)	('>10', 18.01901971210644)	('>50', 6.492766614606348)	('>100', 8.957159566960717)	('>500', 1.6011821791671588)	('>1k', 0.7610579111536522)	('>5k', 0.06388370160076941)	('>10k+', 0.6058493414557412)
ERR1041488	(1.0, 35.25886391020142)	(2.0, 8.928822579636824)	(3.0, 4.3224613802700045)	(4.0, 2.780665703677569)	(5.0, 1.9911472825042287)	(6.0, 1.5368581393145646)	(7.0, 1.2678855223063434)	(8.0, 1.0232430218123116)	(9.0, 0.9197086140769816)	('>10', 13.231211868155798)	('>50', 5.428750664133753)	('>100', 12.613309224473465)	('>500', 4.270463575276546)	('>1k', 4.670505146175682)	('>5k', 0.36121240646932806)	('>10k+', 1.3948909615150666)
ERR1041489	(1.0, 43.2951735825671)	(2.0, 9.583887865501623)	(3.0, 4.680375747009455)	(4.0, 3.01189805522065)	(5.0, 2.2026833460271495)	(6.0, 1.7574838536570567)	(7.0, 1.3957418684552239)	(8.0, 1.1830483670125156)	(9.0, 1.0134269835282557)	('>10', 14.992882335419566)	('>50', 5.165572508237154)	('>100', 7.575591424128084)	('>500', 1.2663975413613278)	('>1k', 0.5766876095580153)	('>5k', 0.4602049948942897)	('>10k+', 1.838943917422589)
ERR1041490	(1.0, 38.83389699973769)	(2.0, 9.605084721567499)	(3.0, 4.919083269621809)	(4.0, 3.2054111621355457)	(5.0, 2.3228293424602757)	(6.0, 1.823781645005511)	(7.0, 1.5218057471723552)	(8.0, 1.2763462229416636)	(9.0, 1.100024788937031)	('>10', 15.429505141980654)	('>50', 5.70100365628573)	('>100', 9.37339426299423)	('>500', 2.045579302535023)	('>1k', 1.0777159586215947)	('>5k', 0.3227386682999118)	('>10k+', 1.4417991097034277)
ERR1041491	(1.0, 38.39993937401383)	(2.0, 9.379350533341412)	(3.0, 4.696045610360836)	(4.0, 3.042146285203976)	(5.0, 2.208733132537612)	(6.0, 1.8168443748866774)	(7.0, 1.415073946068042)	(8.0, 1.1203122027698247)	(9.0, 1.0346025823921963)	('>10', 14.867224637008814)	('>50', 5.692448814290825)	('>100', 9.902115899092538)	('>500', 2.583237464974853)	('>1k', 1.6005967708073154)	('>5k', 0.29800396640088356)	('>10k+', 1.9433244058502874)
ERR1041492	(1.0, 34.91355623636734)	(2.0, 10.193270042333278)	(3.0, 5.184771655394324)	(4.0, 3.3132622391286186)	(5.0, 2.4091064728751688)	(6.0, 1.9072284326781974)	(7.0, 1.5631158865163968)	(8.0, 1.3154629900523416)	(9.0, 1.1204568898010687)	('>10', 15.493357821635431)	('>50', 5.965885338325504)	('>100', 10.01117471002758)	('>500', 2.4372506935858103)	('>1k', 1.811942285344897)	('>5k', 0.19895571040768)	('>10k+', 2.161202595526442)
ERR1041493	(1.0, 42.714420546830915)	(2.0, 11.116811366604423)	(3.0, 5.363327250359744)	(4.0, 3.631529935704635)	(5.0, 2.652070398368647)	(6.0, 2.04805427028609)	(7.0, 1.5909100806124823)	(8.0, 1.4073250228748715)	(9.0, 1.2199504452015397)	('>10', 15.801981307041373)	('>50', 4.554868865012432)	('>100', 5.038373368771043)	('>500', 0.7427416181280788)	('>1k', 0.5572514937662884)	('>5k', 0.0)	('>10k+', 1.5603840304374346)
ERR1041494	(1.0, 40.49320709474758)	(2.0, 10.37242672987676)	(3.0, 4.755693167081918)	(4.0, 3.0558306257880434)	(5.0, 2.227827908535339)	(6.0, 1.7522564427149958)	(7.0, 1.355476843477907)	(8.0, 1.1993279854940393)	(9.0, 1.0115687712926222)	('>10', 14.538012946836796)	('>50', 5.1963708950699345)	('>100', 8.269440413928878)	('>500', 2.0691666026909328)	('>1k', 1.3636173776162015)	('>5k', 0.4761224170624151)	('>10k+', 1.8636537777855515)
ERR1041495	(1.0, 37.59139427965988)	(2.0, 10.547364994761708)	(3.0, 5.57338714105549)	(4.0, 3.6765498236197542)	(5.0, 2.6932530546111018)	(6.0, 2.1213056765859153)	(7.0, 1.7841611062020102)	(8.0, 1.479732191390131)	(9.0, 1.2865130537442206)	('>10', 17.500837293204043)	('>50', 5.783123891492329)	('>100', 6.831275756454853)	('>500', 0.8942568181255073)	('>1k', 0.3874850304326563)	('>5k', 0.3302367544603801)	('>10k+', 1.5191231341999931)
ERR1041496	(1.0, 37.19692049610104)	(2.0, 10.508190031595005)	(3.0, 5.454068464527392)	(4.0, 3.7023917767174965)	(5.0, 2.718962282923899)	(6.0, 2.2073533448005636)	(7.0, 1.727586655634456)	(8.0, 1.4676329679379128)	(9.0, 1.3179661188073528)	('>10', 17.53325311763388)	('>50', 6.155316409633571)	('>100', 7.262947846309017)	('>500', 0.7848768694085458)	('>1k', 0.3252629507989642)	('>5k', 0.29191026118410013)	('>10k+', 1.3453604059868796)
ERR1041497	(1.0, 36.69331162239533)	(2.0, 10.227022597214663)	(3.0, 5.099927569081853)	(4.0, 3.3147315881274646)	(5.0, 2.436507469902054)	(6.0, 1.892859809337959)	(7.0, 1.53248169594127)	(8.0, 1.37319114111182)	(9.0, 1.1718649530912717)	('>10', 17.23358061723467)	('>50', 6.1256154055341865)	('>100', 8.14260709327918)	('>500', 1.1023201660448252)	('>1k', 0.8859003350226105)	('>5k', 0.4979843256697535)	('>10k+', 2.2700936110112426)
ERR1041498	(1.0, 33.4188673043967)	(2.0, 10.278637788248265)	(3.0, 5.357102200318413)	(4.0, 3.544493917844471)	(5.0, 2.6239678808266405)	(6.0, 1.9958346952029224)	(7.0, 1.6804455697259084)	(8.0, 1.3584928739977653)	(9.0, 1.1717164197426941)	('>10', 17.350302817166003)	('>50', 6.586179658432553)	('>100', 9.685113988468963)	('>500', 1.5495977367572211)	('>1k', 0.9037689900422493)	('>5k', 0.3969697461872577)	('>10k+', 2.0985084126419333)
ERR1041499	(1.0, 40.30871185380329)	(2.0, 10.256973275748914)	(3.0, 5.24440736158779)	(4.0, 3.4665944774863755)	(5.0, 2.4475044990533927)	(6.0, 1.9743511855924747)	(7.0, 1.6071848336474153)	(8.0, 1.3681080238725563)	(9.0, 1.1150421356514026)	('>10', 15.769067480833755)	('>50', 5.387719948428976)	('>100', 7.0447710615416606)	('>500', 1.1789781264499812)	('>1k', 0.6695433956599283)	('>5k', 0.34603514388665013)	('>10k+', 1.8150071967555668)
ERR1041500	(1.0, 27.944035957352988)	(2.0, 9.949657832148393)	(3.0, 5.5510173135158425)	(4.0, 3.647594639192478)	(5.0, 2.653176241902874)	(6.0, 2.0285411444356916)	(7.0, 1.659996107182934)	(8.0, 1.4120909282099774)	(9.0, 1.224123577977892)	('>10', 17.291250686297293)	('>50', 6.82953297359257)	('>100', 10.064010078470568)	('>500', 1.7521155376446167)	('>1k', 2.3812441169542518)	('>5k', 0.8417682981552512)	('>10k+', 4.769844566966267)
ERR1041501	(1.0, 34.672246224173755)	(2.0, 9.67813806205811)	(3.0, 4.987146233226828)	(4.0, 3.175022210145881)	(5.0, 2.2348106495108446)	(6.0, 1.731832322682179)	(7.0, 1.4806646828439727)	(8.0, 1.3211614803762397)	(9.0, 1.121701288173038)	('>10', 15.727259554863906)	('>50', 6.437828106333386)	('>100', 10.49128003844277)	('>500', 2.3621869128857176)	('>1k', 1.7951958531680408)	('>5k', 0.10084565426244729)	('>10k+', 2.682680726852861)
ERR1041502	(1.0, 38.26465308153404)	(2.0, 10.268292343065461)	(3.0, 5.311105315339228)	(4.0, 3.424254172256125)	(5.0, 2.6250411720106555)	(6.0, 1.9643513194892648)	(7.0, 1.7236000252385923)	(8.0, 1.3713343732858316)	(9.0, 1.2230308134493793)	('>10', 16.450476497674803)	('>50', 6.083193611769308)	('>100', 7.688131755903493)	('>500', 0.944724931220841)	('>1k', 0.534368267811744)	('>5k', 0.4142007113844195)	('>10k+', 1.7092416085668927)
ERR1041503	(1.0, 33.42974760743596)	(2.0, 10.532211430206585)	(3.0, 4.61713505508442)	(4.0, 2.483158002681384)	(5.0, 1.5768074434992247)	(6.0, 1.1638029700714712)	(7.0, 0.8927486425633621)	(8.0, 0.7509114688520829)	(9.0, 0.6198736364232487)	('>10', 7.84626253817663)	('>50', 4.212603512738282)	('>100', 14.636828174812402)	('>500', 5.857922892680532)	('>1k', 6.2115700599154415)	('>5k', 0.5986953425468422)	('>10k+', 4.569721222312092)
ERR1041504	(1.0, 43.0291316979902)	(2.0, 10.288176931534023)	(3.0, 5.173808444258187)	(4.0, 3.474704598736031)	(5.0, 2.3986508831061517)	(6.0, 1.9158630406675152)	(7.0, 1.6745728757921612)	(8.0, 1.4501411783343792)	(9.0, 1.1948737635727524)	('>10', 16.692588554164146)	('>50', 4.767192477471847)	('>100', 5.3365993881492795)	('>500', 0.5196232505911147)	('>1k', 0.4874605646759753)	('>5k', 0.0)	('>10k+', 1.5966123509562589)
