"","gene","zero.all","segIdx","rho","sigma","mu","mu.scaled","zero","segIdx_hESC","segIdx_non_hESC","segIdx_hESCvsnon_hESC"
"ENSG00000138771","ENSG00000138771",0,0.642013515129769,0.824212798068558,0.872409457584761,9.36862465334072,0.454905279317169,0,6511,6511.5,-0.5
"ENSG00000232454","ENSG00000232454",0.235294117647059,0.64199856476498,0.846169717427057,0.530068288013694,1.45024972442242,0.0382947700289982,0.00901053412447017,6512,6511.5,0.5
"ENSG00000160785","ENSG00000160785",0,0.641908862576247,0.670234303401446,0.604944259684859,9.73234173800732,0.474041574483791,0,6513,6513,0
"ENSG00000203668","ENSG00000203668",0,0.641893912211458,0.771088054511957,0.772071493812706,9.85811057179525,0.480658666799743,0,6514,6514,0
"ENSG00000275880","ENSG00000275880",0,0.641878961846669,0.558436548693309,0.41807679774234,3.53030143224766,0.147732806131335,0,6515,6515,0
"ENSG00000214318","ENSG00000214318",0.529411764705882,0.641819160387513,0.636235241534647,0.131600344778915,0.971887936547489,0.0131266579025115,0.00694940712485903,6516,6516,0
"ENSG00000241179","ENSG00000241179",0.558823529411765,0.641804210022725,0.625865834070668,0.131681793415478,0.931572670160067,0.0110055454504586,0.00615015775172687,6517,6517,0
"ENSG00000116750","ENSG00000116750",0,0.641789259657936,0.864627026911029,0.956498819569528,9.49216946531647,0.461405358878843,0,6518,6518,0
"ENSG00000241319","ENSG00000241319",0.470588235294118,0.64172945819878,0.999999995181524,0.539163474125296,1.48268436801393,0.0400012582297384,0.0188241215198769,6519,6519,0
"ENSG00000241808","ENSG00000241808",0.764705882352941,0.641714507833991,0.696933209266609,0.1517110988174,0.977733136277202,0.0134341921703565,0.0102732057773314,6520,6520,0
"ENSG00000001629","ENSG00000001629",0,0.641669656739624,0.739475109230025,0.715989762511115,10.1728852200981,0.497219947077284,0,6521,6521,0
"ENSG00000120509","ENSG00000120509",0,0.641639756010047,0.770454922243188,0.772242330906732,9.82199855998405,0.478758700737623,0,6522.5,6522,0.5
"ENSG00000237828","ENSG00000237828",0.0588235294117647,0.641639756010047,0.769200968506312,0.445449208710854,2.78719381166529,0.108635586430849,0.00639032861357933,6522.5,6523,-0.5
"ENSG00000011451","ENSG00000011451",0,0.641609855280469,1,1.55380864508115,7.96148003853904,0.380870993257578,0,6524.5,6524,0.5
"ENSG00000210176","ENSG00000210176",0.0294117647058824,0.641609855280469,0.909298176351058,0.688064098257318,5.26868376910543,0.239194546349137,0.00703513371615108,6524.5,6525,-0.5
"ENSG00000173611","ENSG00000173611",0,0.641609855280469,0.789616759839448,0.808088939727356,8.52082653050221,0.410299964350408,0,6526,6526,0
"ENSG00000258890","ENSG00000258890",0,0.641565004186102,0.867252831014505,0.961694673199131,9.67333741857014,0.470937172407406,0,6527,6527,0
"ENSG00000082996","ENSG00000082996",0,0.641565004186102,0.676238706081233,0.616880339372862,9.7157188544805,0.473166992510329,0,6528.5,6528,0.5
"ENSG00000104763","ENSG00000104763",0,0.641565004186102,0.768059807618689,0.76791933490108,9.82437095461382,0.478883519850612,0,6528.5,6529,-0.5
"ENSG00000241722","ENSG00000241722",0.529411764705882,0.641550053821313,0.890973621472792,0.412667383979112,1.29562539003271,0.0301594994366465,0.0159667938194011,6530,6530,0
"ENSG00000093009","ENSG00000093009",0,0.641490252362158,1,1.55498483575022,7.97227193387472,0.381438788676757,0,6531,6531.5,-0.5
"ENSG00000137075","ENSG00000137075",0,0.64146035163258,0.821089539797851,0.866567856084628,9.89067210610949,0.482371831118891,0,6532,6531.5,0.5
"ENSG00000182903","ENSG00000182903",0,0.641415500538213,0.811884323225768,0.847315882981504,10.3164001314156,0.504770716121583,0,6533,6533,0
"ENSG00000225071","ENSG00000225071",0.0882352941176471,0.641385599808635,1,0.818352415741381,2.72335369949086,0.105276758150456,0.0092891257191579,6534,6534.5,-0.5
"ENSG00000106799","ENSG00000106799",0,0.641370649443846,0.911765872533411,1.06097075259036,8.75658458303355,0.422703934005238,0,6535,6534.5,0.5
"ENSG00000267253","ENSG00000267253",0.529411764705882,0.641348223896663,0.875,0.372089230163786,1.29438051982161,0.0300940029152898,0.0159321191904475,6536,6536,0
"ENSG00000038382","ENSG00000038382",0,0.641295897619902,1,1.55682804579465,8.6771466800351,0.418524457089576,0,6537,6537.5,-0.5
"ENSG00000136104","ENSG00000136104",0,0.641265996890324,0.8633121636541,0.956684933397295,9.34609923031279,0.453720146250872,0,6538,6537.5,0.5
"ENSG00000116679","ENSG00000116679",0,0.641236096160746,0.836298213156535,0.897168891514263,9.73706387364321,0.474290020831666,0,6539,6539.5,-0.5
"ENSG00000237000","ENSG00000237000",0.558823529411765,0.641206195431169,0.999999994025013,0.507920294779772,1.45428897600668,0.0385072877077854,0.0215187784249389,6540,6539.5,0.5
"ENSG00000249266","ENSG00000249266",0.352941176470588,0.641176294701591,0.57142771359439,0.0978974919243835,0.882085863287122,0.00840188952364849,0.00296537277305241,6541,6541,0
"ENSG00000104691","ENSG00000104691",0,0.641161344336802,0.566084419272577,0.435953100718545,9.70020136468586,0.472350568763759,0,6542,6542.5,-0.5
"ENSG00000286288","ENSG00000286288",0.470588235294118,0.641146393972013,0.683023242537797,0.227440389802398,1.02708911498665,0.0160309648176663,0.00754398344360766,6543,6542.5,0.5
"ENSG00000072415","ENSG00000072415",0,0.641116493242435,0.765554165025541,0.765985840915285,9.98415153161879,0.487290076518862,0,6544.5,6544,0.5
"ENSG00000243431","ENSG00000243431",0,0.641116493242435,0.470367374482471,0.26668584710687,4.01459943004218,0.173213240856845,0,6544.5,6545,-0.5
"ENSG00000175550","ENSG00000175550",0,0.641101542877646,0.999999996564303,1.22602999625627,9.0743109546438,0.439420513692241,0,6546,6546.5,-0.5
"ENSG00000167106","ENSG00000167106",0,0.641071642148068,1,1.55983472307092,8.68107435382558,0.418731104311116,0,6547,6546.5,0.5
"ENSG00000171960","ENSG00000171960",0,0.641026791053702,0.999999912232703,1.18250956480201,9.48343891277209,0.460946017161062,0,6548.5,6548,0.5
"ENSG00000241984","ENSG00000241984",0.235294117647059,0.641026791053702,0.737363801228004,0.373377102955334,1.24609894140348,0.0275537578328605,0.00648323713714365,6548.5,6549,-0.5
"ENSG00000019186","ENSG00000019186",0.411764705882353,0.641011840688913,0.95,0.514426840129421,1.45208968911776,0.0383915763353018,0.0158082961380654,6551,6550,1
"ENSG00000124160","ENSG00000124160",0,0.641011840688913,0.844384043325526,0.912096286659395,8.74187313683101,0.421929918736976,0,6551,6551,0
"ENSG00000138760","ENSG00000138760",0,0.641011840688913,0.840729170309118,0.90569057740458,9.03955410187251,0.437591846792241,0,6551,6552,-1
"ENSG00000259651","ENSG00000259651",0.735294117647059,0.640996890324124,0.777406784566698,0.211960629277003,1.06695653914508,0.0181285148871879,0.0133297903582264,6553,6553.5,-0.5
"ENSG00000289880","ENSG00000289880",0.264705882352941,0.640937088864968,0.999999998712401,0.613609113356057,1.79464676450535,0.056414577130111,0.0149332704167941,6554,6553.5,0.5
"ENSG00000182512","ENSG00000182512",0,0.64090718813539,0.871385604772244,0.969869050931849,9.63146053003712,0.468733898122499,0,6555.5,6555,0.5
"ENSG00000229880","ENSG00000229880",0.176470588235294,0.64090718813539,0.964285714304498,0.660325930101693,1.89144706071886,0.061507543940444,0.0108542724600783,6555.5,6556,-0.5
"ENSG00000071655","ENSG00000071655",0,0.640877287405813,0.999999997895548,1.23490008754819,9.68727305501973,0.471670369894345,0,6557,6557,0
"ENSG00000259707","ENSG00000259707",0.617647058823529,0.640854861858629,0.923076923076923,0.459368307585026,1.24172349842195,0.0273235520715447,0.0168763115736011,6558,6558,0
"ENSG00000234985","ENSG00000234985",0,0.640847386676235,0.44915764686826,0.242104256151027,3.74396242199618,0.1589741800942,0,6559,6559,0
"ENSG00000182247","ENSG00000182247",0,0.640817485946657,0.816001874023014,0.859092099382102,9.66522046419138,0.470510114011213,0,6560.5,6560,0.5
"ENSG00000257771","ENSG00000257771",0.705882352941177,0.640817485946657,0.598303427444512,0.0608091617266565,0.902879324059224,0.00949589863030143,0.00670298726844807,6560.5,6561,-0.5
"ENSG00000166233","ENSG00000166233",0,0.640802535581868,0.586626539781869,0.471247405992972,9.92575316308456,0.48421755541762,0,6562,6562,0
"ENSG00000127948","ENSG00000127948",0,0.640742734122713,1,1.32030440375096,9.93315754167916,0.484607122969668,0,6563,6563,0
"ENSG00000033178","ENSG00000033178",0,0.640712833393135,0.752458787878386,0.744802210108365,8.67571390295084,0.418449074199005,0,6564.5,6564,0.5
"ENSG00000163681","ENSG00000163681",0,0.640712833393135,0.999999999954999,1.28172057152971,9.54261589964288,0.464059503812008,0,6564.5,6565,-0.5
"ENSG00000174572","ENSG00000174572",0,0.640697883028346,0.467754857794623,0.265705465714896,3.59335969374806,0.151050498798623,0,6566,6566.5,-0.5
"ENSG00000119782","ENSG00000119782",0,0.640653031933979,0.919834929650248,1.07799327611996,8.08849197037903,0.387553488856048,0,6567,6566.5,0.5
"ENSG00000134369","ENSG00000134369",0,0.64063808156919,0.939274596907095,1.10615546675323,9.54673994759149,0.464276482893149,0,6569,6568,1
"ENSG00000214259","ENSG00000214259",0,0.64063808156919,0.419162497168439,0.196697926026291,3.09057324548687,0.124597328779065,0,6569,6569,0
"ENSG00000234745","ENSG00000234745",0,0.64063808156919,0.580747448642348,0.464535328933606,10.0056709948647,0.488422282889862,0,6569,6570,-1
"ENSG00000111252","ENSG00000111252",0,0.640623131204401,0.80762193929472,0.844629306764586,10.0114008919815,0.488723750726056,0,6571,6571,0
"ENSG00000281156","ENSG00000281156",0.794117647058823,0.640608180839612,0.708164265855233,0.14358618129117,0.989229142509115,0.0140390330694109,0.0111486439080616,6572,6572.5,-0.5
"ENSG00000227331","ENSG00000227331",0.294117647058824,0.640593230474824,0.818349079608089,0.397593499886296,1.45498424151489,0.0385438678040885,0.0113364317070849,6573,6572.5,0.5
"ENSG00000114738","ENSG00000114738",0,0.640593230474824,0.903562409275773,1.03828748402274,10.6779783406474,0.523794478351558,0,6574,6574,0
"ENSG00000137824","ENSG00000137824",0,0.640578280110035,0.658198265077426,0.589156221922296,9.39699801751465,0.45639809088581,0,6575.5,6575,0.5
"ENSG00000217239","ENSG00000217239",0.0588235294117647,0.640578280110035,1,1.00302034205579,2.93507038321788,0.116415836082999,0.00684799035782347,6575.5,6576,-0.5
"ENSG00000172845","ENSG00000172845",0,0.640563329745246,0.572762799773222,0.452343477015887,10.3135702730313,0.504621828407462,0,6577,6577,0
"ENSG00000138080","ENSG00000138080",0.588235294117647,0.640518478650879,0.622733903773825,0.0917650735934053,0.968460467940981,0.0129463280425915,0.00761548708387733,6578,6578,0
"ENSG00000152661","ENSG00000152661",0,0.640473627556512,0.999999999954289,1.28387101633022,12.3176296811084,0.610061671574473,0,6579,6579,0
"ENSG00000105701","ENSG00000105701",0,0.640443726826935,1,1.56835461205957,6.49991685890236,0.30397357603608,0,6581,6580,1
"ENSG00000124275","ENSG00000124275",0,0.640443726826935,0.763580405345669,0.764209776382216,9.40145319712837,0.456632491841119,0,6581,6581,0
"ENSG00000233747","ENSG00000233747",0.147058823529412,0.640443726826935,0.823247008239421,0.531187560802959,1.69762904227975,0.0513101708561956,0.00754561336120524,6581,6582.5,-1.5
"ENSG00000125304","ENSG00000125304",0,0.640413826097357,0.999999999891185,1.27552401263561,10.0553080598751,0.491033844367966,0,6583,6582.5,0.5
"ENSG00000242159","ENSG00000242159",0.647058823529412,0.640398875732568,0.999999999449935,0.491543065725674,1.48415903832885,0.0400788452544055,0.025933370458733,6584,6584,0
"ENSG00000213995","ENSG00000213995",0,0.640398875732568,0.573004191232689,0.453683052216279,9.60514665468374,0.467349442712048,0,6585.5,6585,0.5
"ENSG00000235808","ENSG00000235808",0.264705882352941,0.640398875732568,0.887204643457146,0.531990631659572,1.5631062282366,0.0442325042172086,0.0117086040574964,6585.5,6586,-0.5
"ENSG00000090013","ENSG00000090013",0,0.640383925367779,1,1.56936167574435,9.68937234212379,0.471780819964898,0,6587,6587,0
"ENSG00000168734","ENSG00000168734",0,0.64036897500299,0.910264183023856,1.05871740182704,8.70965124283272,0.420234623958772,0,6588,6588,0
"ENSG00000263914","ENSG00000263914",0.0294117647058824,0.640324123908623,0.721976514655044,0.416663709202804,2.71296963516951,0.10473041999847,0.00308030647054323,6589,6590,-1
"ENSG00000187118","ENSG00000187118",0,0.640294223179046,0.999999999991109,1.29646648182563,8.97200601464093,0.434037930328874,0,6590.5,6590,0.5
"ENSG00000269637","ENSG00000269637",0.0588235294117647,0.640294223179046,0.999999997999429,0.880274841499029,2.1399356827201,0.0745813087335434,0.00438713580785549,6590.5,6590,0.5
"ENSG00000258500","ENSG00000258500",0.441176470588235,0.640264322449468,0.782169496250998,0.274358454942804,1.24565395255788,0.0275303455757681,0.0121457406951918,6592,6592,0
"ENSG00000165449","ENSG00000165449",0,0.640249372084679,0.845547924355006,0.919300635123136,10.6814523652706,0.523977257669353,0,6593,6593,0
"ENSG00000175582","ENSG00000175582",0,0.64023442171989,0.827697772536108,0.88754535548695,8.97247344691365,0.434062523404972,0,6594.5,6594,0.5
"ENSG00000256756","ENSG00000256756",0.588235294117647,0.64023442171989,0.999999986523876,0.518690822948856,1.37614008581834,0.0343956297938907,0.020232723408171,6594.5,6595,-0.5
"ENSG00000052723","ENSG00000052723",0,0.640219471355101,0.726155898985114,0.697901409941615,9.35991237800658,0.454446899220672,0,6596,6596,0
"ENSG00000241293","ENSG00000241293",0.0882352941176471,0.640189570625523,0.764891421707433,0.365664590678474,2.68235132818562,0.103119494956323,0.00909877896673441,6597,6597,0
"ENSG00000142192","ENSG00000142192",0,0.640174620260734,0.915576841402489,1.0748582687483,9.3765422650532,0.45532184967125,0,6599,6598,1
"ENSG00000162695","ENSG00000162695",0,0.640174620260734,0.799571149655765,0.831813421595912,9.47762490779624,0.460640124146935,0,6599,6599,0
"ENSG00000230809","ENSG00000230809",0.0588235294117647,0.640174620260734,0.797424742079504,0.566947401329679,1.67810341774121,0.0502828665852819,0.00295781568148717,6599,6600,-1
"ENSG00000249438","ENSG00000249438",0.647058823529412,0.640159669895946,0.861836568272609,0.26907556805281,1.34182806443003,0.0325903668663821,0.0210878844429531,6601.5,6601,0.5
"ENSG00000253663","ENSG00000253663",0.558823529411765,0.640159669895946,0.999999978403321,0.518133750403059,1.39896082311032,0.0355963002686903,0.0198920501501505,6601.5,6602,-0.5
"ENSG00000035115","ENSG00000035115",0,0.640159669895945,0.750943463095511,0.744145480465802,9.19271959802111,0.445650363334922,0,6604,6603,1
"ENSG00000129083","ENSG00000129083",0,0.640159669895945,0.73755660580442,0.719401425916767,10.385079791687,0.508384168187218,0,6604,6604,0
"ENSG00000172939","ENSG00000172939",0,0.640159669895945,0.852440659079478,0.935876732067662,9.58802505830849,0.466448621893414,0,6604,6605.5,-1.5
"ENSG00000132953","ENSG00000132953",0,0.640144719531157,0.857356596935382,0.954109228325271,9.10291574012693,0.440925501060884,0,6606.5,6605.5,1
"ENSG00000236675","ENSG00000236675",0.647058823529412,0.640144719531157,0.833333333333333,0.301266092954656,1.16369985255787,0.023218483653877,0.0150237247172146,6606.5,6607,-0.5
"ENSG00000127334","ENSG00000127334",0,0.640114818801579,0.763003225518921,0.764956840165645,9.77988657722974,0.476543057409301,0,6608,6608,0
"ENSG00000250305","ENSG00000250305",0.470588235294118,0.640055017342423,0.578434672440817,0.0928358977653802,0.897406155436586,0.00920793808438563,0.00433314733382853,6609,6609,0
"ENSG00000185619","ENSG00000185619",0,0.640025116612845,0.855968182640913,0.946879542123834,8.59549288345385,0.414228395071245,0,6610,6610,0
"ENSG00000027697","ENSG00000027697",0,0.639980265518479,0.703510547521927,0.661553805685048,9.44415498411705,0.458879166617771,0,6611,6612,-1
"ENSG00000104756","ENSG00000104756",0,0.63996531515369,0.825515335088216,0.884943955053519,7.751931620101,0.36984599455397,0,6613,6612,1
"ENSG00000109184","ENSG00000109184",0,0.63996531515369,0.844702844551362,0.919155645419847,9.08520707105388,0.439993792508616,0,6613,6612,1
"ENSG00000217334","ENSG00000217334",0.588235294117647,0.63996531515369,0.999999927320255,0.536696690204582,1.2869005798952,0.0297004598448796,0.0174708587322821,6613,6614,-1
"ENSG00000138867","ENSG00000138867",0,0.639935414424112,0.999999974341649,1.20284949623131,9.02971915384812,0.437074399368742,0,6615,6615.5,-0.5
"ENSG00000239393","ENSG00000239393",0.676470588235294,0.639927939241718,0.818181818181818,0.28181517467748,1.12282434618494,0.0210678952212369,0.0142518114731896,6616,6615.5,0.5
"ENSG00000131732","ENSG00000131732",0,0.639920464059323,0.999999596162876,1.18164546630805,9.17740479821278,0.444844603743457,0,6617,6617,0
"ENSG00000242993","ENSG00000242993",0.735294117647059,0.63989803851214,0.999999999999996,0.518825428308752,1.42371952485762,0.0368989331241497,0.0271315684736395,6618,6618,0
"ENSG00000177688","ENSG00000177688",0.117647058823529,0.639875612964956,0.800660857950814,0.511103635640885,1.79395865759449,0.0563783736700385,0.00663274984353394,6619,6619,0
"ENSG00000213673","ENSG00000213673",0.176470588235294,0.639845712235379,0.999999997891943,0.67490208669729,2.05056749748001,0.0698793685625795,0.0123316532757493,6620,6620,0
"ENSG00000183239","ENSG00000183239",0,0.63983076187059,0.749983695955375,0.74194089295538,2.64732413099859,0.101276604389759,0,6621,6621,0
"ENSG00000177238","ENSG00000177238",0.558823529411765,0.639815811505801,0.933333333333333,0.377552693635415,1.53413883215048,0.0427084387688654,0.0238664804884836,6622.5,6622,0.5
"ENSG00000219085","ENSG00000219085",0.0882352941176471,0.639815811505801,0.99999998911765,0.777679728591835,2.56749028432603,0.0970762956371099,0.00856555549739205,6622.5,6623,-0.5
"ENSG00000132600","ENSG00000132600",0,0.639815811505801,1,1.57673397561006,9.33488022377754,0.45312987917356,0,6624,6624,0
