Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
SRR2977781	(1, 32.86757900827639)	(2, 32.98134912296658)	(3, 33.07889850999972)	(4, 36.418713809761265)	(5, 36.409593791195064)	(6, 36.48000422339236)	(7, 36.47029342645705)	(8, 36.47345848792099)	(9, 38.3237108722037)	(10, 38.24321303982847)	(11, 38.10959389573448)	(12, 38.199561561693415)	(13, 38.23626992390576)	(14, 39.78374963541879)	(15, 39.81026488196977)	(16, 39.828778943043794)	(17, 39.83427797762229)	(18, 39.80478401111463)	(19, 39.84584996816775)	(20, 39.83250917072018)	(21, 39.81281250751377)	(22, 39.74847294049512)	(23, 39.722288430518404)	(24, 39.71861308603489)	(25, 39.665448782481704)	(26, 39.62563089536964)	(27, 39.573976663666386)	(28, 39.52278410415471)	(29, 39.46378166629555)	(30, 39.390923574369864)	(31, 39.321062758147015)	(32, 39.25009918177)	(33, 39.18571348673447)	(34, 39.06309306516883)	(35, 38.99899119464507)	(36, 38.953874596608536)	(37, 38.90373161282364)	(38, 38.817215054303)	(39, 38.744076274047984)	(40, 38.64866576344612)	(41, 38.57004349885059)	(42, 38.724302513023)	(43, 38.71988846689812)	(44, 38.66796687564096)	(45, 38.58621953590772)	(46, 38.464670512671745)	(47, 38.35007074704912)	(48, 38.157910183916194)	(49, 38.04022350004234)	(50, 37.76460075874707)
SRR2977782	(1, 30.0)	(2, 30.0)	(3, 30.0)	(4, 30.0)	(5, 30.0)	(6, 30.0)	(7, 30.0)	(8, 30.0)	(9, 30.0)	(10, 30.0)	(11, 30.0)	(12, 30.0)	(13, 30.0)	(14, 30.0)	(15, 30.0)	(16, 30.0)	(17, 30.0)	(18, 30.0)	(19, 30.0)	(20, 30.0)	(21, 30.0)	(22, 30.0)	(23, 30.0)	(24, 30.0)	(25, 30.0)	(26, 30.0)	(27, 30.0)	(28, 30.0)	(29, 30.0)	(30, 30.0)	(31, 30.0)	(32, 30.0)	(33, 30.0)	(34, 30.0)	(35, 30.0)	(36, 30.0)	(37, 30.0)	(38, 30.0)	(39, 30.0)	(40, 30.0)	(41, 30.0)	(42, 30.0)	(43, 30.0)	(44, 30.0)	(45, 30.0)	(46, 30.0)	(47, 30.0)	(48, 30.0)	(49, 30.0)	(50, 30.0)
SRR2977783	(1, 32.85190343126675)	(2, 32.96549534036599)	(3, 33.063073370957504)	(4, 36.40845601729)	(5, 36.397838443838666)	(6, 36.47043480356055)	(7, 36.4612947792033)	(8, 36.46516968038662)	(9, 38.310016826721736)	(10, 38.22944131943732)	(11, 38.10390178773242)	(12, 38.18876435463167)	(13, 38.225454486579736)	(14, 39.769211675926954)	(15, 39.7951016761577)	(16, 39.81363337991204)	(17, 39.81703875449368)	(18, 39.789117028644945)	(19, 39.830221832515285)	(20, 39.814065425975876)	(21, 39.79517255771907)	(22, 39.73148254267459)	(23, 39.7055652606918)	(24, 39.70469849138286)	(25, 39.65341364197239)	(26, 39.615898555737196)	(27, 39.563901193653145)	(28, 39.51346845279702)	(29, 39.45790075077087)	(30, 39.3859618302792)	(31, 39.31708751743833)	(32, 39.24848296248211)	(33, 39.187007231321594)	(34, 39.07048712333175)	(35, 39.004148993551944)	(36, 38.96473183376336)	(37, 38.91511308349963)	(38, 38.82988896964344)	(39, 38.76570877545601)	(40, 38.676192885046554)	(41, 38.597454051601524)	(42, 38.75159097871501)	(43, 38.75452657172532)	(44, 38.70674780990636)	(45, 38.62516937952245)	(46, 38.509968611961824)	(47, 38.39739568904973)	(48, 38.211821769588774)	(49, 38.096516591958434)	(50, 37.82009061366222)
SRR2977784	(1, 32.871805333415104)	(2, 32.974687447715176)	(3, 33.05661668304813)	(4, 36.386623477721486)	(5, 36.38224314601447)	(6, 36.453785084965695)	(7, 36.43881948064594)	(8, 36.44244287605666)	(9, 38.27029910012271)	(10, 38.220808808220745)	(11, 38.276247425098546)	(12, 38.22808486509373)	(13, 38.24756561862999)	(14, 39.79024762630265)	(15, 39.79426030323718)	(16, 39.78629853847276)	(17, 39.78842355508285)	(18, 39.78150708329904)	(19, 39.819980213136475)	(20, 39.777112118566244)	(21, 39.75746889540561)	(22, 39.72375537239168)	(23, 39.68801840318182)	(24, 39.67553600181622)	(25, 39.65674805749273)	(26, 39.58803362798437)	(27, 39.53651472528915)	(28, 39.4961547958935)	(29, 39.43904779888628)	(30, 39.383091969104946)	(31, 39.31232009313491)	(32, 39.25602146320574)	(33, 39.188893856227295)	(34, 39.07240786977037)	(35, 39.038075025459854)	(36, 38.98726550172718)	(37, 38.92715453820161)	(38, 38.854980581652015)	(39, 38.79735884644415)	(40, 38.71702633245266)	(41, 38.64955710887993)	(42, 38.7938191605485)	(43, 38.79566055468851)	(44, 38.746783128336475)	(45, 38.66589789483481)	(46, 38.5655172747711)	(47, 38.46377621369382)	(48, 38.33970859835518)	(49, 38.196197672810925)	(50, 37.8227108863794)
SRR2977785	(1, 32.86221798624691)	(2, 32.96744786542383)	(3, 33.04904429384789)	(4, 36.37923904615186)	(5, 36.37115849392951)	(6, 36.44361338870313)	(7, 36.42857106512438)	(8, 36.4318334339457)	(9, 38.25966902308694)	(10, 38.20522608683415)	(11, 38.26311838541285)	(12, 38.21640848921889)	(13, 38.237136941815045)	(14, 39.77569874710377)	(15, 39.77888566659011)	(16, 39.76899949809099)	(17, 39.768901390104304)	(18, 39.761333400434744)	(19, 39.79711824882491)	(20, 39.74876929732023)	(21, 39.73284257078861)	(22, 39.69787263881942)	(23, 39.66279529689075)	(24, 39.651674192121675)	(25, 39.63256404428152)	(26, 39.565775482019085)	(27, 39.51199075972233)	(28, 39.47157305185087)	(29, 39.42011700291708)	(30, 39.3640592600861)	(31, 39.300221172291856)	(32, 39.24718808119938)	(33, 39.18386732620039)	(34, 39.07510428743827)	(35, 39.03936658494446)	(36, 38.995559381290015)	(37, 38.93594033444329)	(38, 38.86398567909609)	(39, 38.811523347514466)	(40, 38.73265366918702)	(41, 38.66939222420267)	(42, 38.82989800347067)	(43, 38.84066714384992)	(44, 38.80139190904865)	(45, 38.724580431336456)	(46, 38.6371476907614)	(47, 38.54101490247597)	(48, 38.42539312959469)	(49, 38.28328005370021)	(50, 37.898795410422515)
SRR2977786	(1, 32.87650359648106)	(2, 32.98125996235563)	(3, 33.0622568930244)	(4, 36.38615980610643)	(5, 36.3788167365579)	(6, 36.45320694449772)	(7, 36.43901458569793)	(8, 36.44173647475457)	(9, 38.2717583168278)	(10, 38.21593342768447)	(11, 38.27694788788637)	(12, 38.228498661782226)	(13, 38.24911171651734)	(14, 39.7888818725426)	(15, 39.794231861223565)	(16, 39.78511233557194)	(17, 39.78472420696379)	(18, 39.776668958558155)	(19, 39.812462265274206)	(20, 39.76339875164714)	(21, 39.74866516352287)	(22, 39.71208462423142)	(23, 39.675685344658426)	(24, 39.665326157739635)	(25, 39.645921390265364)	(26, 39.57880551730193)	(27, 39.52392606111213)	(28, 39.48415989612654)	(29, 39.43052553345234)	(30, 39.3737849224286)	(31, 39.30336302740758)	(32, 39.24529694776372)	(33, 39.176688980273845)	(34, 39.068773928222924)	(35, 39.02979410891503)	(36, 38.98399947850415)	(37, 38.92316339560316)	(38, 38.84756711764676)	(39, 38.792078473595836)	(40, 38.70827683979723)	(41, 38.64525488664006)	(42, 38.80170896318776)	(43, 38.80959237516305)	(44, 38.7636898758188)	(45, 38.67804737497126)	(46, 38.58370717919303)	(47, 38.47831989646356)	(48, 38.351413371268904)	(49, 38.20587855754071)	(50, 37.82448837642954)
SRR2977787	(1, 32.83457968671181)	(2, 32.93952382733509)	(3, 33.01833223490827)	(4, 36.360197282219374)	(5, 36.35133943244413)	(6, 36.42605810621211)	(7, 36.409889600038746)	(8, 36.41411007617503)	(9, 38.23474444478678)	(10, 38.18098126553347)	(11, 38.23897549399853)	(12, 38.18954761675489)	(13, 38.2096404392624)	(14, 39.734536109724424)	(15, 39.73710047843735)	(16, 39.7282219372671)	(17, 39.73234088914108)	(18, 39.72578512759372)	(19, 39.762777817505764)	(20, 39.715799937857604)	(21, 39.698352316930325)	(22, 39.66172195380885)	(23, 39.625105233365396)	(24, 39.61093901757029)	(25, 39.591346995035316)	(26, 39.52078831486437)	(27, 39.46699819132196)	(28, 39.422449390496304)	(29, 39.36445732212193)	(30, 39.30981930614022)	(31, 39.23533130731985)	(32, 39.176771930917575)	(33, 39.10590344826645)	(34, 38.988478872096145)	(35, 38.9529387863269)	(36, 38.89968982234618)	(37, 38.83670009994398)	(38, 38.76091297710861)	(39, 38.70198558946658)	(40, 38.617017058008784)	(41, 38.54768007965505)	(42, 38.69930514430145)	(43, 38.70189122761023)	(44, 38.649634995833864)	(45, 38.562974203855944)	(46, 38.459237212859996)	(47, 38.34973664515406)	(48, 38.218591855071104)	(49, 38.064234389394095)	(50, 37.66435499066784)
SRR2977788	(1, 32.851470725253634)	(2, 32.95875860587739)	(3, 33.038919299955424)	(4, 36.37187976114603)	(5, 36.36419259493203)	(6, 36.43692300323304)	(7, 36.42202175074134)	(8, 36.424489508911094)	(9, 38.24857037124199)	(10, 38.19810752715453)	(11, 38.25701811788986)	(12, 38.208013991617975)	(13, 38.22784354286349)	(14, 39.76311697781752)	(15, 39.77075176185642)	(16, 39.76120038073858)	(17, 39.75996387707708)	(18, 39.75347100258389)	(19, 39.78890289635153)	(20, 39.74652079561416)	(21, 39.72869707705276)	(22, 39.692403556651264)	(23, 39.657390392212356)	(24, 39.64499659461183)	(25, 39.62564952803551)	(26, 39.55758189881995)	(27, 39.503448146895806)	(28, 39.462682566643466)	(29, 39.40674693351029)	(30, 39.35442567045904)	(31, 39.28579616313144)	(32, 39.227975755910876)	(33, 39.16069779618675)	(34, 39.04364277237528)	(35, 39.00887358420495)	(36, 38.96170720835595)	(37, 38.90245596944643)	(38, 38.826644854976834)	(39, 38.770190977317974)	(40, 38.68937763851969)	(41, 38.62538510194074)	(42, 38.77677997692997)	(43, 38.78113589926525)	(44, 38.73484285128755)	(45, 38.657436978447414)	(46, 38.5592233527829)	(47, 38.45990149963934)	(48, 38.33497449567667)	(49, 38.18943341077293)	(50, 37.80551242015272)
SRR2977789	(1, 30.0)	(2, 30.0)	(3, 30.0)	(4, 30.0)	(5, 30.0)	(6, 30.0)	(7, 30.0)	(8, 30.0)	(9, 30.0)	(10, 30.0)	(11, 30.0)	(12, 30.0)	(13, 30.0)	(14, 30.0)	(15, 30.0)	(16, 30.0)	(17, 30.0)	(18, 30.0)	(19, 30.0)	(20, 30.0)	(21, 30.0)	(22, 30.0)	(23, 30.0)	(24, 30.0)	(25, 30.0)	(26, 30.0)	(27, 30.0)	(28, 30.0)	(29, 30.0)	(30, 30.0)	(31, 30.0)	(32, 30.0)	(33, 30.0)	(34, 30.0)	(35, 30.0)	(36, 30.0)	(37, 30.0)	(38, 30.0)	(39, 30.0)	(40, 30.0)	(41, 30.0)	(42, 30.0)	(43, 30.0)	(44, 30.0)	(45, 30.0)	(46, 30.0)	(47, 30.0)	(48, 30.0)	(49, 30.0)	(50, 30.0)
SRR2977790	(1, 32.802528863640745)	(2, 32.91346847182407)	(3, 33.008123610962905)	(4, 36.375067699154876)	(5, 36.35885815578154)	(6, 36.434930865608656)	(7, 36.42563893189645)	(8, 36.429825853181924)	(9, 38.26150669916034)	(10, 38.18313430333075)	(11, 38.05690842012104)	(12, 38.13753520140337)	(13, 38.17245185845865)	(14, 39.69453393500133)	(15, 39.70902795374685)	(16, 39.7299501924051)	(17, 39.73883859169651)	(18, 39.71095502475136)	(19, 39.75292979507757)	(20, 39.73818266849863)	(21, 39.715592075308784)	(22, 39.64941271792081)	(23, 39.62132465135115)	(24, 39.612729195614676)	(25, 39.56071452916622)	(26, 39.516422384051445)	(27, 39.45755280965514)	(28, 39.39972083356463)	(29, 39.33829947201131)	(30, 39.25771065690399)	(31, 39.179881292426124)	(32, 39.099838672518445)	(33, 39.028571703867286)	(34, 38.89106253230361)	(35, 38.823184332395016)	(36, 38.77455268223836)	(37, 38.7192208650593)	(38, 38.626919341148806)	(39, 38.55184784537642)	(40, 38.44913539226968)	(41, 38.35886779113657)	(42, 38.51088751974169)	(43, 38.4981707206584)	(44, 38.43347822798055)	(45, 38.337627298140035)	(46, 38.19718883483822)	(47, 38.06049334743451)	(48, 37.84394492718692)	(49, 37.70116866789635)	(50, 37.37775898324282)
SRR2977791	(1, 32.696679196785375)	(2, 32.824584188181944)	(3, 32.91432542823496)	(4, 36.32521336845745)	(5, 36.2988821927315)	(6, 36.37945337158642)	(7, 36.36955710171409)	(8, 36.37486658595174)	(9, 38.194655139258316)	(10, 38.09693776367843)	(11, 37.98237530534486)	(12, 38.05560705052973)	(13, 38.091637179978655)	(14, 39.589186774151734)	(15, 39.60297847097785)	(16, 39.619296290882616)	(17, 39.61991845101558)	(18, 39.58919003350363)	(19, 39.62906707570697)	(20, 39.61184954931939)	(21, 39.59089028695585)	(22, 39.52495735890203)	(23, 39.49463335174449)	(24, 39.485386068978414)	(25, 39.43029286781097)	(26, 39.38234203488359)	(27, 39.323177903198754)	(28, 39.264946322235076)	(29, 39.20329430217652)	(30, 39.12175973411711)	(31, 39.04723841381885)	(32, 38.96881176315142)	(33, 38.902085182911065)	(34, 38.778129523134254)	(35, 38.70378608823366)	(36, 38.65659217710416)	(37, 38.601766744230886)	(38, 38.50718361157752)	(39, 38.43206720883896)	(40, 38.32938395992702)	(41, 38.240924146607654)	(42, 38.41561061575927)	(43, 38.41470752456486)	(44, 38.357352333181986)	(45, 38.268105511739556)	(46, 38.13973292870569)	(47, 38.01145461615741)	(48, 37.80027017520019)	(49, 37.65644149475884)	(50, 37.31241589931912)
SRR2977792	(1, 32.843438004607385)	(2, 32.95652986960286)	(3, 33.05291480974933)	(4, 36.403653986821865)	(5, 36.39018298451111)	(6, 36.46184330614502)	(7, 36.451345264291405)	(8, 36.45701825479234)	(9, 38.30049815163146)	(10, 38.22073773986615)	(11, 38.10636614290021)	(12, 38.181293301520476)	(13, 38.2150949067248)	(14, 39.754823694902406)	(15, 39.77647440782113)	(16, 39.79461954850521)	(17, 39.7997033979521)	(18, 39.77127358819709)	(19, 39.81147662924504)	(20, 39.79957355727002)	(21, 39.77811148557551)	(22, 39.71361082394323)	(23, 39.68666743132608)	(24, 39.679520263285106)	(25, 39.628892239426214)	(26, 39.5873695930788)	(27, 39.53310603012178)	(28, 39.4796148236419)	(29, 39.42211899740786)	(30, 39.3473351808817)	(31, 39.27287123425745)	(32, 39.19995073877329)	(33, 39.13583455193041)	(34, 39.006852029697555)	(35, 38.94319413377527)	(36, 38.89598550024056)	(37, 38.845995828189864)	(38, 38.75765621543812)	(39, 38.685415206905354)	(40, 38.58884452770736)	(41, 38.502944254183895)	(42, 38.65227239489939)	(43, 38.64337445964384)	(44, 38.583274375064434)	(45, 38.49742192429947)	(46, 38.36862110331268)	(47, 38.24253040688335)	(48, 38.04090839519062)	(49, 37.90851720805436)	(50, 37.6078787426829)
SRR2977793	(1, 32.61887619744565)	(2, 32.740200794780826)	(3, 32.82698101515465)	(4, 36.27665262533494)	(5, 36.246832801475)	(6, 36.33239939621934)	(7, 36.32396160224064)	(8, 36.329704602043925)	(9, 38.13174322810658)	(10, 38.024178999970445)	(11, 37.920679895347405)	(12, 37.98795241507169)	(13, 38.02098530195658)	(14, 39.48502014470759)	(15, 39.48966061289241)	(16, 39.50651581662761)	(17, 39.51016892404941)	(18, 39.48076977957521)	(19, 39.5227457343467)	(20, 39.50379426816056)	(21, 39.47764691673351)	(22, 39.40477612518359)	(23, 39.367046713502816)	(24, 39.35230255077965)	(25, 39.29530750108801)	(26, 39.2439619385803)	(27, 39.167164636228264)	(28, 39.10294949503186)	(29, 39.03140393272799)	(30, 38.94212103947303)	(31, 38.85217999064364)	(32, 38.75808769496235)	(33, 38.671651713140996)	(34, 38.53001704120976)	(35, 38.44517586997312)	(36, 38.38268676279186)	(37, 38.32089326719333)	(38, 38.218452358505466)	(39, 38.12665150420272)	(40, 38.018393448103296)	(41, 37.92100808132489)	(42, 38.09254997446876)	(43, 38.078163554845275)	(44, 38.00805839264293)	(45, 37.90243805489675)	(46, 37.75140523731821)	(47, 37.60494714880788)	(48, 37.36661151035875)	(49, 37.195929066983574)	(50, 36.81294214651975)
SRR2977794	(1, 32.81380425947195)	(2, 32.92963652777745)	(3, 33.025740653931095)	(4, 36.38526038432119)	(5, 36.369452663608655)	(6, 36.444125152560744)	(7, 36.43390388253602)	(8, 36.43948254033718)	(9, 38.273273006399755)	(10, 38.19559905718061)	(11, 38.06730716202251)	(12, 38.148167352840325)	(13, 38.183099117125884)	(14, 39.71458567619477)	(15, 39.73364273091522)	(16, 39.753898991001016)	(17, 39.758668087769486)	(18, 39.72792200279585)	(19, 39.76702341103041)	(20, 39.75252099883227)	(21, 39.73248563711044)	(22, 39.66683461336492)	(23, 39.64031362172609)	(24, 39.63235873294857)	(25, 39.57973906418221)	(26, 39.534992309020325)	(27, 39.48107212736215)	(28, 39.42362116859731)	(29, 39.36330542480823)	(30, 39.28620665056936)	(31, 39.213195694969635)	(32, 39.13777478917245)	(33, 39.07335444206528)	(34, 38.940823666157534)	(35, 38.87529957654653)	(36, 38.82816415176227)	(37, 38.77619204190415)	(38, 38.68804295439123)	(39, 38.61269308375315)	(40, 38.51310718576084)	(41, 38.42568298656986)	(42, 38.58211364666332)	(43, 38.575688711344284)	(44, 38.51811501461466)	(45, 38.429656309720485)	(46, 38.302597339148825)	(47, 38.17599500176239)	(48, 37.96812544509372)	(49, 37.834628950693805)	(50, 37.52226697470549)
SRR2977795	(1, 32.820026238843596)	(2, 32.931277549562715)	(3, 33.027842554979536)	(4, 36.38727706903365)	(5, 36.37322567090609)	(6, 36.446656925625085)	(7, 36.43743256149712)	(8, 36.44379712541428)	(9, 38.28227277199494)	(10, 38.20164418127687)	(11, 38.07175918753625)	(12, 38.15627767186932)	(13, 38.1899469134977)	(14, 39.72208813794445)	(15, 39.73991038459176)	(16, 39.75946245431848)	(17, 39.76775919079776)	(18, 39.737094614758654)	(19, 39.77718671978578)	(20, 39.763834779540986)	(21, 39.7413340334707)	(22, 39.6775068369392)	(23, 39.65174064041913)	(24, 39.64360113587503)	(25, 39.59185919085212)	(26, 39.54757686154729)	(27, 39.49428542773881)	(28, 39.43896696580144)	(29, 39.38008666374218)	(30, 39.30174248860782)	(31, 39.228446994220064)	(32, 39.154452993223124)	(33, 39.08971896116575)	(34, 38.96037986257086)	(35, 38.894008824557424)	(36, 38.84956287619473)	(37, 38.79720899045954)	(38, 38.70968747129192)	(39, 38.63851263753378)	(40, 38.54147960550956)	(41, 38.45306986859922)	(42, 38.6088604883893)	(43, 38.604659256517174)	(44, 38.54561153030567)	(45, 38.457000666978686)	(46, 38.325757662236995)	(47, 38.19974951607353)	(48, 37.992208933383125)	(49, 37.85921599292035)	(50, 37.55196196101518)
SRR2977796	(1, 32.852711782212204)	(2, 32.95489696689439)	(3, 33.035549329520784)	(4, 36.372365420178475)	(5, 36.36896412017364)	(6, 36.44585963298318)	(7, 36.43064522210644)	(8, 36.435463238384806)	(9, 38.26011897717387)	(10, 38.20718347272882)	(11, 38.26735237027725)	(12, 38.220293855382245)	(13, 38.24011092816721)	(14, 39.771712979946905)	(15, 39.772615899327185)	(16, 39.76807709298425)	(17, 39.77311021057237)	(18, 39.76947213041989)	(19, 39.810951676520695)	(20, 39.76761019661188)	(21, 39.75233159275603)	(22, 39.71427662821358)	(23, 39.67901654668934)	(24, 39.67032890002505)	(25, 39.6500430750917)	(26, 39.581493155687205)	(27, 39.52701044017404)	(28, 39.48646941061145)	(29, 39.431199508658)	(30, 39.37157823373819)	(31, 39.29477483490131)	(32, 39.230193998605976)	(33, 39.158588712714824)	(34, 39.04176516689879)	(35, 39.00323993184578)	(36, 38.95196171972738)	(37, 38.889953410743374)	(38, 38.80977317440355)	(39, 38.749725661476596)	(40, 38.66565782746496)	(41, 38.5967470439808)	(42, 38.739003325128834)	(43, 38.736971756523204)	(44, 38.68268701856847)	(45, 38.59148330404722)	(46, 38.485696817318846)	(47, 38.37555651137392)	(48, 38.24623237402929)	(49, 38.101999185314334)	(50, 37.72935244636407)
SRR2977797	(1, 32.83689988937242)	(2, 32.93679699844039)	(3, 33.01630455628951)	(4, 36.36093919459947)	(5, 36.35080765958825)	(6, 36.42579340600496)	(7, 36.40994326927162)	(8, 36.41373379337428)	(9, 38.23375833116102)	(10, 38.1793986905719)	(11, 38.23859591094116)	(12, 38.18952196736068)	(13, 38.208356690882454)	(14, 39.73346956502747)	(15, 39.728126386444174)	(16, 39.720212184159664)	(17, 39.726946547242626)	(18, 39.71899703019108)	(19, 39.75477730018932)	(20, 39.711020456594945)	(21, 39.6931888897787)	(22, 39.65783120171589)	(23, 39.619066562250865)	(24, 39.602923801924796)	(25, 39.581053095045945)	(26, 39.50767302959084)	(27, 39.45337315245363)	(28, 39.40821241104346)	(29, 39.34930281586913)	(30, 39.28837104280378)	(31, 39.21103246361574)	(32, 39.14632483565865)	(33, 39.07302039813543)	(34, 38.952205646255344)	(35, 38.91132603255761)	(36, 38.85770278635685)	(37, 38.792711553655245)	(38, 38.71189724076489)	(39, 38.6491534398376)	(40, 38.55991823925135)	(41, 38.488080288177194)	(42, 38.63710045551703)	(43, 38.63568177982949)	(44, 38.57428645969895)	(45, 38.47877642264452)	(46, 38.36273242413926)	(47, 38.23923059880045)	(48, 38.09423425034736)	(49, 37.92932167721455)	(50, 37.517170963350985)
SRR2977798	(1, 32.86418043495855)	(2, 32.96520435652264)	(3, 33.045273843521294)	(4, 36.37714478963129)	(5, 36.37085928015632)	(6, 36.44278734203559)	(7, 36.42797516504607)	(8, 36.43211443965268)	(9, 38.25856597796302)	(10, 38.20582465227596)	(11, 38.26308644830098)	(12, 38.21413754032211)	(13, 38.234417222601195)	(14, 39.769239458440765)	(15, 39.766024094992545)	(16, 39.75676220647235)	(17, 39.76203304390052)	(18, 39.75473667780463)	(19, 39.79323756228972)	(20, 39.747350822628945)	(21, 39.73050398307338)	(22, 39.694321721335164)	(23, 39.65509313107722)	(24, 39.64235839567122)	(25, 39.62076077279717)	(26, 39.54889930744239)	(27, 39.49581898694662)	(28, 39.44979674185753)	(29, 39.39540033067024)	(30, 39.33145945820952)	(31, 39.25506017967187)	(32, 39.19151241169602)	(33, 39.11955475136141)	(34, 38.99748390005897)	(35, 38.95664427512689)	(36, 38.903822247401465)	(37, 38.84035483460707)	(38, 38.76105340440046)	(39, 38.69960516123065)	(40, 38.610742042524656)	(41, 38.53595160190078)	(42, 38.68405579771306)	(43, 38.67914048860575)	(44, 38.62096518712929)	(45, 38.52419026257067)	(46, 38.40861326612018)	(47, 38.28630400850955)	(48, 38.143975673769525)	(49, 37.982427535812974)	(50, 37.58024534344614)
